,claims,perpectives,undermine_score,support_score,predict_label,gold_label
897,Smoking should be banned in public places,You should be able to smoke in public.,-1.5443166000000002,1.9901958999999998,1,0
899,Smoking should be banned in public places,The decision to smoke is a human right.,-1.6238471,2.092298,1,0
900,Smoking should be banned in public places,Smoking is a human right.,-0.6002861999999999,0.6712117,1,0
901,Smoking should be banned in public places,"WHAT HAPPEN TO A FREE CANADA.  WE ARE GOING BACK TO THE TIME WERE SLAVES HAD NO RIGHT, NOW IT IS SMOKERS HAVE NO RIGHT",-0.6755126,0.7599226,1,0
902,Smoking should be banned in public places,Taking away a smoker's rights to smoke in public is akin to the time of slavery!,-1.1688643,1.4323738000000001,1,0
903,Smoking should be banned in public places,"How can this be a free Canada, if our right to smoke in public is taken away?",-0.8616304,0.9972773000000001,1,0
904,Smoking should be banned in public places,"Canada is a free country, so we should be free to be able to smoke.",-1.0867331,1.3325424,1,0
905,Smoking should be banned in public places,Being free to smoke is a basic right that someone in a free country should have.,-1.0908086000000001,1.3609176,1,0
906,Smoking should be banned in public places,No - it should not be banned in places people CHOOSE to go  ,-0.38068159999999995,0.35238206,1,0
907,Smoking should be banned in public places,A smoker should be allowed to smoke in any place that they have a choice to go to.,-1.3989022,1.792197,1,0
908,Smoking should be banned in public places,"If I choose to go somewhere, I should be allowed to smoke there.",-1.2823622,1.5939292,1,0
909,Smoking should be banned in public places,"Since people are choosing whether to go to places, smoking shouldn't be banned there,",-0.073607065,0.0819165,1,0
910,Smoking should be banned in public places,Smoking shouldn't be banned in places where people choose to be.,-0.3036353,0.29069418,1,0
911,Smoking should be banned in public places,Banning smoking isn't necessary.,-0.3783636,0.34498292,1,0
914,Smoking should be banned in public places,It's not necessary to ban smoking.,-0.18340687,0.12808928,1,0
920,Smoking should be banned in public places,Smoking shouldnt be banned,-0.020459592,0.035122663,1,0
921,Smoking should be banned in public places,Pack labelling or taxation a better alternative,-0.39739,0.4054866,1,0
922,Smoking should be banned in public places,Ban would harm the wider economy,-0.6596767,0.7624744000000001,1,0
926,Smoking should be banned in public places,Unenforceable,-0.54581565,0.5942513,1,0
931,We should abolish speed cameras,Caught on film you can't deny responsibility for your actions.,-0.74714595,0.8602735,1,0
932,We should abolish speed cameras,Traffic cams can't be avoided and neither can you avoid responsibility for driving actions.,-0.5058478,0.5095945,1,0
933,We should abolish speed cameras,Abolishing speed cameras makes drivers feel less responsible.,-0.6341331,0.7180586999999999,1,0
935,We should abolish speed cameras,Driving behaviour has not changed since cameras were introduced,0.10425082,0.06093461,0,1
938,We should abolish speed cameras,"Better car and medical technology has saved lives, not cameras",1.0154756999999999,-0.73935425,0,1
948,We must bring back corporal punishment,It is the duty of the state to avoid using corporal punishment when they need to solve social problems.,-0.14431734,0.12813997,1,0
951,We must bring back corporal punishment,"Flogging will be over-utilised, rehabilitation will be under-utilised ",-0.5282637,0.57639265,1,0
952,Scotland should cede from the union.,The many hidden subsidies to SE England would end.,-0.49286652,0.5321263,1,0
957,Scotland should cede from the union.,Scotland's economy cannot survive if it doesn't have England to lean on.,-0.5255482,0.5549911,1,0
967,US must get rid of the double jeopardy rule,Double jeopardy ensures defendants are not brought to trial on weak grounds,-0.63269264,0.64687157,1,0
968,US must get rid of the double jeopardy rule,Defendants aren't brought to trial unnecessarily because of double jeopardy.,-0.92789334,1.0823742,1,0
969,US must get rid of the double jeopardy rule,The double jeopardy principle ensures that only strong cases are brought against defendants.,-1.286453,1.6557743999999999,1,0
983,Humans should eat meat,Humans need to consume meat.,0.1407132,-0.16611813,0,1
984,Humans should eat meat,We shouldn't eat as muh meat.,-0.6256956,0.7005564000000001,1,0
986,Humans should eat meat,We should stop eating so much meat.,-0.11433414,0.3791603,1,0
989,Humans should eat meat,It is okay for humans to eat animals.,0.26021704,-0.060985252000000004,0,1
994,Humans should eat meat,Farming of animals causes suffering and is wrong.,-0.43173933,0.4923553,1,0
995,Humans should eat meat,"Animal suffering is wrong; therefore, farming them is too, since it causes them to suffer.",-0.8024796,0.96191645,1,0
997,Humans should eat meat,vegetarians visit hospitals 22% less often than meat eaters ,-0.61139196,0.7477968,1,0
998,Humans should eat meat,Vegetarians visit hospitals 22% less than meat eaters.,-0.44625503,0.58666044,1,0
999,Humans should eat meat,Vegetarians go to hospitals 22% less than meat eaters.,-0.3941883,0.52968687,1,0
1000,The environment is being sacrificed for the economy,Air pollution will get even worse. ,1.2150815000000001,-0.98650646,0,1
1004,Targeted online advertising on the basis of user profiles and demographics must be banned,Individual targeting undermines market and political fairness,0.7462344,-0.69852185,0,1
1005,Targeted online advertising on the basis of user profiles and demographics must be banned,This advertising strategy provides benefits by making marketing more efficient and allows smaller markets to develop,-1.9432911,2.579533,1,0
1006,Targeted online advertising on the basis of user profiles and demographics must be banned,This advertising strategy undermines people’s right to personal privacy,2.0987575,-2.0869613,0,1
1008,Gorbachev Was Responsible for The Collapse Of The USSR,The System Needed to Change in Order to Survive in the Longer Term; That Mikhail Gorbachev’s Reforms Failed Showed that the USSR Could Not be Saved,-0.8645457000000001,1.0083232,1,0
1010,Gorbachev Was Responsible for The Collapse Of The USSR,Lenin and Stalin the real destroyers of the USSR for destroying Socialism’s Appeal,-0.7669389,0.9579966999999999,1,0
1011,Major league baseball should continue to allow collisions at home plate,Collisions are an example of violence that has no place in baseball.  ,-0.593457,0.7251316,1,0
1016,Major league baseball should continue to allow collisions at home plate,The safety concerns about collision are overblown,1.2395641000000002,-1.1770787,0,1
1017,Major league baseball should continue to allow collisions at home plate,There is an overreaction to the dangers of collisions,1.2125715,-1.069664,0,1
1027,Major league baseball should continue to allow collisions at home plate,"Without collisions, either the catcher or the runner would have an enormous and unfair advantage.  ",1.4080151,-1.3192376000000001,0,1
1028,Major league baseball should continue to allow collisions at home plate,The catcher or runner would have a ridiculous advantage if collisions were not allowed.,1.2581848999999998,-1.1259811000000002,0,1
1038,Individuals have a moral obligation to assist people in need,Only help those who ask for it and that too at your discretion,-1.9887846000000002,2.667984,1,0
1039,Individuals have a moral obligation to assist people in need,Should we as people help everyone or only certain ones.,-1.9903598999999998,2.6369352000000004,1,0
1040,Individuals have a moral obligation to assist people in need,Individuals should help everyone.,-2.0101723999999996,2.6506288,1,0
1041,Individuals have a moral obligation to assist people in need,"People have the freedom to choose whether they want to dedicate their time to helping others, and help should only be given to those who ask for it.",-2.067193,2.6904984,1,0
1042,Individuals have a moral obligation to assist people in need,"Help should only be provided to those that want it, and individuals should be able to choose if they want to help or not.",-2.0256263999999997,2.6551156000000002,1,0
1043,Individuals have a moral obligation to assist people in need,It would be nice if everyone would help those in need but it cant't be forced and people have to make those decisions on their own. ,-0.75893617,0.8353371999999999,1,0
1050,History as a subject in school is needed,history repeats itself if not known,0.96107364,-0.7872135,0,1
1054,History as a subject in school is needed,"History lessons can be used as state-sponsored propaganda, distorting the events of the past",-0.930607,1.1539124,1,0
1055,History as a subject in school is needed,History teaching will reflect the erroneous preconceptions and aims of those who set the curriculum,-0.600381,0.7633840000000001,1,0
1075,Golf is a Sport,"Golf involves competition, keeping score, and declaring a winner, but those qualities alone do not make it a sport. ",-0.022538729,0.041493192000000005,1,0
1081,Golf is a Sport,Golf is not physically demanding enough to be a sport.,-0.04828401,0.025057305,1,0
1082,Golf is a Sport,"If you can compete in golf with a handicap, then it is not a sport.",-0.11590778,0.12461678,1,0
1083,Golf is a Sport,"Even people with broken limbs can play golf, which makes it not a real sport.",-0.5429948,0.6105329,1,0
1084,Golf is a Sport,"If an activity does not make you break a sweat, or if it can be done while drinking and smoking, then it is not a sport. ",-0.584113,0.62303996,1,0
1085,Golf is a Sport,"Because you can play golf without breaking a sweat, and drink and smoke while doing it,  it is not a sport. ",-0.27263916,0.25935256,1,0
1086,Golf is a Sport,Golf is not a sport because you can play it without breaking a sweat and while you are drunk. ,-0.17539056,0.19893068,1,0
1092,Golf is a Sport,"There should be some risk to be considered a real sport, which golf does not have.",-0.06582597,0.07378118,1,0
1097,Golf is a Sport,Even if you are really athletic does not mean you will do well at golf.,-0.07819526,0.04273998,1,0
1099,Golf is a Sport,Golf better matches the definition of a game than a sport. ,-0.36204138,0.387454,1,0
1100,Golf is a Sport,The definition of a game is a better match to golf than the definition of a sport. ,-0.48788708,0.536402,1,0
1101,Golf is a Sport,Golf is the match to a game more than a match to a sport. ,-0.67697084,0.76809514,1,0
1106,Golf is a Sport,There are many commonalities between golf and other sports. ,0.10001726,-0.021163157999999998,0,1
1107,Golf is a Sport,Contrary to public opinion golf does have a lot more commonalities with other sports than most realize. ,1.7193766,-1.5904416000000001,0,1
1109,Golf is a Sport,"Unlike a sport, golf does not require rigorous physical activity. ",-0.130918,0.1097882,1,0
1115,Roger Federer Is Not the Greatest Tennis Player of All Time,He has dominated like no one else before,-0.77992964,0.8644938,1,0
1116,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer has a great tennis record.,-2.0570338,2.6933307999999996,1,0
1117,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer is one of the best tennis players of all time.,-1.2368456,1.5842389,1,0
1118,Roger Federer Is Not the Greatest Tennis Player of All Time,He has a losing record against Rafael Nadal. How can you be the best of all time if you're not even the best of your own era?,0.4839303,-0.42289099999999996,0,1
1119,Roger Federer Is Not the Greatest Tennis Player of All Time,Is not even the best in his current generation,0.4115304,-0.36402762,0,1
1120,Roger Federer Is Not the Greatest Tennis Player of All Time,He has just won Wimbledon 2012 (17th grand slam) and gone back to number 1 again,-1.2883409,1.5695355,1,0
1121,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer has won 17 grand slams.,-1.7274933000000001,2.2477498,1,0
1124,Roger Federer Is Not the Greatest Tennis Player of All Time,He is the all-time career money leader,-0.9063742,1.0210143,1,0
1125,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer is the Greatest EVER!,-0.52564824,0.5325538000000001,1,0
1126,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer has a record that will be hard to beat.,-0.6007676,0.6351532,1,0
1127,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer has won many games which is very hard for peopple to do.,-1.208978,1.5312097,1,0
1130, Aboriginal culture must be protected,"We cannot understand ourselves if we cannot understand others, so protection of indigenous culture is important.",1.2872671,-1.1577201000000001,0,1
1133, Aboriginal culture must be protected,In the past we have oppressed native peoples and we must learn from that so we do not do it again.,1.1274841999999998,-0.9761675,0,1
1138, Aboriginal culture must be protected,Culture provides no tangible benefit that justifies the use of government funds to preserve it.,-0.17993875,0.14163336,1,0
1142,Music That Glorifies Crime Should Be Banned,Censoring Art Is Dangerous,-0.9090282,1.1064563,1,0
1147,Music That Glorifies Crime Should Be Banned,violent music harms families ,0.56891334,-0.40467995,0,1
1155,Music That Glorifies Crime Should Be Banned,People are justified in listening to violent music,-1.4471101999999998,1.9320537,1,0
1156,Music That Glorifies Crime Should Be Banned,People have the right to listen to whatever music they want to.,-1.879707,2.5205536,1,0
1164,Music That Glorifies Crime Should Be Banned,Music about violence against women  doesn't help the perception of women,0.037810467,-0.04606105,0,1
1168,Music That Glorifies Crime Should Be Banned,Banning this music that glorifies violence is totally impractical.,-0.22778691,0.20312229,1,0
1170,Music That Glorifies Crime Should Be Banned,Defending hip hop artists’ right to free speech,-0.9297943000000001,1.0805207000000001,1,0
1171,Music That Glorifies Crime Should Be Banned,everyone deserves free speech,-1.1839986999999998,1.4587702,1,0
1172,Music That Glorifies Crime Should Be Banned,hip hop artists have a right to free speech,-0.6775423,0.7576890000000001,1,0
1174,Money undermines sport’s values,Sports loses its value because of the large amount of money involved.,-1.0346502,1.3593861999999999,1,0
1175,Money undermines sport’s values,College sports should be for competition not money.,-0.9802298,1.2261819999999999,1,0
1187,Compensation should be paid for those who have had their culture appropriated,it is immportant for the communities to get the credit they deserve through compensation,0.09122526,-0.023958176,0,1
1190,Compensation should be paid for those who have had their culture appropriated,No feasible system of which grounds of compensation can occur because of the fluidity of culture and cultural identity,-1.4772035,1.9506116000000002,1,0
1194,Mixed Martial Arts (UFC) is a form of human cockfighting,"Depending where you are in the world, some of the rules do appear brutal",1.0764171,-0.8824907,0,1
1196,Store nuclear waste underground,Storing nuclear waste underground is necessary - there are no better option available,1.2232946000000002,-1.1108223,0,1
1197,Store nuclear waste underground,Nuclear waste can be put to beneficial uses,-0.97007287,1.2516241000000001,1,0
1198,Store nuclear waste underground,Nuclear waste can be used in other forms of power generation,-0.48088545,0.6437632,1,0
1199,Store nuclear waste underground,Underground nuclear storage is safer than any available alternative,0.5442952,-0.2806012,0,1
1202,Store nuclear waste underground,Underground nuclear storage is excessively expensive,-0.23187716,0.25805297,1,0
1256,Drones Should Be Used to Take Out Enemy Combatants,Terrorists are created by drone strikes.,-0.12520882,0.13998313,1,0
1291,Drones Should Be Used to Take Out Enemy Combatants,US drone strikes give cover for other countries to engage in human rights abuses. ,-0.3132781,0.31798813,1,0
1293,Drones Should Be Used to Take Out Enemy Combatants,"When the U.S. uses drone strikes abroad, it gives those nations permission to participate in human rights infringement.",-1.2059221000000002,1.513843,1,0
1307,Evolution has Disproved Creationism,Creationism can't explain the fossil record.,2.597506,-2.6067665,0,1
1308,Evolution has Disproved Creationism,The Bible says God created the world,-1.6433263999999999,2.119701,1,0
1312,Evolution has Disproved Creationism,"There is no empirical evidence supporting Creationism, whereas all evidence supports abiogenesis and evolution.",0.8780471,-0.77150965,0,1
1313,Evolution has Disproved Creationism,The scientific community as a whole overwhelmingly rejects Creationism.,1.0860435,-0.9056183000000001,0,1
1314,Evolution has Disproved Creationism,Creationism isn't supported by the scientific community.,1.9313657,-1.8903278000000001,0,1
1315,The Uhuru Kenyatta indictment was an unwelcome interference by the ICC,Kenya can prosecute these crimes itself,-0.8191431,1.0728908000000001,1,0
1344,You should never have children,It is our mission to have children,-0.77110064,0.89554083,1,0
1345,You should never have children,The purpose of life is to have children,-0.6765733,0.73210645,1,0
1346,You should never have children,The act of having children makes people more desirable citizens.,-0.8521665999999999,0.9931711,1,0
1347,You should never have children,Having children makes you a better citizens,-0.629138,0.7140656,1,0
1348,You should never have children,People are better citizens when they have children,-0.7865151,0.96932745,1,0
1349,Anarchism is a valuable political ideology,Anarchy has nothing to contribute but violence.,-0.12610638,0.06322199,1,0
1354,Anarchism is a valuable political ideology,Community action is a more powerful tool than the state for providing goods.,0.07575987,-0.06641956,0,1
1357,Voting should be compulsory in the UK,A vote cast by someone who does not want to vote is unlikely to be based on careful consideration.,-0.2711091,0.28059572,1,0
1375,Voting should be compulsory in the UK,Weekend voting would be a more sensible solution,-1.9621351000000002,2.6323998,1,0
1378,Voting should be compulsory in the UK,People rebel from rules and do what they want anyway,-0.12655428,0.14486793,1,0
1379,Voting should be compulsory in the UK,Policing and financing the system is unmanageable,-0.32291418,0.29006922,1,0
1381,Voting should be compulsory in the UK,It is unreasonable to expect that compulsory voting could be financed and verified.,-0.6185901999999999,0.7515482,1,0
1382,Voting should be compulsory in the UK,There are alternatives that tackle the real causes of voter disengagement,-0.11440137,0.18838227,1,0
1389,Voting should be compulsory in the UK,It will reduce the power of special interest groups,0.7090187,-0.5994971,0,1
1390,The Schengen Agreement must be dissolved,The Schengen Area eases the free movement of goods and people that the EU strives for,-0.9484545,1.2830636999999998,1,0
1391,The Schengen Agreement must be dissolved,"Schengen tightens external borders, creating a ‘wall’ around Europe. ",-0.9782001,1.2809018,1,0
1392,The Schengen Agreement must be dissolved,Schengen creates an invisible wall around Europe ,-1.4423169,1.873231,1,0
1396,The Schengen Agreement must be dissolved,The Schengen Agreement is both a symbol of and fundamental means of upholding the unity of the European Union,0.031813182,0.20355245,1,0
1399,The Schengen Agreement must be dissolved,Schengen has allowed cooperation in fighting global crime,-0.25110520000000003,0.40085912,1,0
1400,The Schengen Agreement must be dissolved,Schengen helps countries work together to abolish crime,-0.597749,0.75141525,1,0
1401,The Schengen Agreement must be dissolved,Schengen allows countries to aid each other in their quest to abolish crime on a global scale,-0.43171877,0.62359107,1,0
1402,The Schengen Agreement must be dissolved,The Schengen Agreement is an anachronism of a safer age. ,-1.1994673,1.6217167,1,0
1417,Users of extremist websites should be punished,"Everyone, even extremists, deserve their freedom of expression protected",-1.0284176,1.3402339,1,0
1424,Alcohol should be banned.,Banning Alcohol will improve health,0.08995426,0.034216955,0,1
1428,Children should not be allowed to inherit vast wealth as this damages them and society,"Who decides how much is too much, and on what basis? ",-0.46313146,0.48087219999999997,1,0
1429,Children should not be allowed to inherit vast wealth as this damages them and society,Society can never ensure that all children start on an 'equal footing' and why would it want to?,-0.48041302,0.5173359000000001,1,0
1431,Children should not be allowed to inherit vast wealth as this damages them and society,Giving massive wealth to children would demotivate them and make them less productive for society.,-0.6074712,0.6644944,1,0
1432,Children should not be allowed to inherit vast wealth as this damages them and society,Children who inherit riches are in a sense demotivated and as a result damaging towards society.,-0.9341565999999999,1.2006563000000001,1,0
1434,Children should not be allowed to inherit vast wealth as this damages them and society,"The more money you have, the less spiritual you are.",0.41900983,-0.30198196,0,1
1436,Children should not be allowed to inherit vast wealth as this damages them and society,"Inherited wealth demotivates the recipients so that they put less effort into training, education and social skills.",0.50831354,-0.41843152,0,1
1437,Children should not be allowed to inherit vast wealth as this damages them and society,World economics would suffer,-0.4016686,0.41099949999999996,1,0
1439,The People’s Republic of China should invade North Korea,It is far too expensive.,-0.20757511,0.15466923,1,0
1444,The People’s Republic of China should invade North Korea,North Korea is a threat to China in the future and a nuisance now.,2.262803,-2.2486136,0,1
1445,The People’s Republic of China should invade North Korea,North Korea is both an annoyance now and a threat in the future to China.,2.1603397999999996,-2.1425642999999996,0,1
1446,The People’s Republic of China should invade North Korea,"For China, North Korea is a current nuisance and a future threat. ",2.5965786,-2.6281466,0,1
1449,The UK Should Leave the European Union,one point that is always not mentioned is the EU is part of the New World Order,-0.01610554,0.06471236,1,0
1469,The UK Should Leave the European Union,Security is better shared,-0.5549874,0.60718465,1,0
1470,The UK Should Leave the European Union,UK security strongest when shared with EU.,-0.13373220000000002,0.12081978,1,0
1472,The UK Should Leave the European Union,Security is stronger when there are others involved,-0.14867233,0.12354053599999999,1,0
1473,The UK Should Leave the European Union,It is better protection when others are also sharing some of that responsibility ,-1.2082627000000001,1.5412648000000002,1,0
1479,Keep the Sabbath as a Day of Rest,"Recreation should be when people want, not when told to by religion",-0.2798965,0.2228598,1,0
1483,Keep the Sabbath as a Day of Rest,Sabbath day puts the emphasis on family and away from commercial activity,1.601445,-1.4877040000000001,0,1
1489,Send Yanukovych to The Hague,Yanukovych committed crimes against humanity,1.1084462,-1.05392,0,1
1490,Send Yanukovych to The Hague,Immoral crimes were committed by Yanukovych. ,0.59976596,-0.5748055000000001,0,1
1492,Send Yanukovych to The Hague,Yanukovych crimes are against humanity.,0.0033813268,-0.008922409000000001,0,1
1493,Send Yanukovych to The Hague,Would prevent division,0.20041957,-0.14656544,0,1
1494,Send Yanukovych to The Hague,Does Yanukovych really qualify for the ICC?,-0.51070726,0.5614009,1,0
1495,Send Yanukovych to The Hague,Do you think Yanukovych qualifies for the ICC?,-1.7268131000000002,2.273578,1,0
1496,Send Yanukovych to The Hague,Should Yanukovych be tried at the ICC?,-1.3375561000000002,1.746243,1,0
1498,Send Yanukovych to The Hague,Should be tried at home,-0.8876175,1.0389297,1,0
1499,Send Yanukovych to The Hague,Yanukovych should be tried at home.,-1.5697229,2.0972299999999997,1,0
1500,Send Yanukovych to The Hague,Home is where Yanukovych should be tried.,-1.1307534,1.4228861000000002,1,0
1503,It should be allowed to have military recruitment in schools,Military recruitment in schools provides more propaganda than it does education.,-0.46183103,0.48278640000000006,1,0
1513,It should be allowed to have military recruitment in schools,"Military recruiters downplay the risks of a military career, tempting schoolchildren into a career they would not have chosen with honest information.",-0.530521,0.6221186,1,0
1521,It should be allowed to have military recruitment in schools,The military should not target children for service as they are too young.,-0.84727633,0.95817155,1,0
1531,Deny Organs to Non-Donors,People may have valid religious reasons not to donate organs,-0.21253368,0.1785999,1,0
1533,Deny Organs to Non-Donors,What if your loved-one was a recipient?,-1.2990389999999998,1.6150407,1,0
1538,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies inflate threats.,-0.15078901,0.19961937,1,0
1540,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies use hyperbole when describing threats.,-1.6223919,2.1875467,1,0
1542,Domestic intelligence agencies have a legitimate role to play in democracy,It can be self-serving for intelligence agencies to over exaggerate threats.,-1.9953104,2.6518245,1,0
1550,Domestic intelligence agencies have a legitimate role to play in democracy,Citizens have a right to privacy against the government.,-1.6727208999999998,2.2344918,1,0
1551,Domestic intelligence agencies have a legitimate role to play in democracy,Government sponsored domestic intelligence cannot be allowed to spy on citizens.,-1.0834941999999999,1.2812446000000002,1,0
1556,Prisoners Should Be Used For Medical Experiments Without Consent,Against morality and medical ethics,-0.949875,1.0979303,1,0
1557,Prisoners Should Be Used For Medical Experiments Without Consent,Against the Principle of  Criminal Justice ,-0.72488725,0.8547372999999999,1,0
1558,Prisoners Should Be Used For Medical Experiments Without Consent,No Cruel and Unusual Punishment,-0.86323315,1.0425519,1,0
1560,Prisoners Should Be Used For Medical Experiments Without Consent,Protection of prisoner's rights,-0.65799844,0.7216224,1,0
1561,Prisoners Should Be Used For Medical Experiments Without Consent,It is acceptable to infringe on the rights of criminals sentenced to the death penalty in order to save massive quantity of human life and preserve the continuity of the human race.,2.6975875,-2.7517099999999997,0,1
1563,Labels on food must be mandated to encourage people to eat better,Food labeling allows companies to deceive consumers,-1.7547043999999998,2.376957,1,0
1564,Labels on food must be mandated to encourage people to eat better,"By labeling their foods, companies are able to convince consumers of falsehoods. ",-1.3457028999999998,1.7562681,1,0
1573,Labels on food must be mandated to encourage people to eat better,"When foods go unlabeled, consumers lack a vital form of protection.",2.0095782,-1.9868591,0,1
1579,Labels on food must be mandated to encourage people to eat better,Nutrition labeling on packages can encourage consumers to buy certain types of foods over others.,-1.5772126,2.0726228,1,0
1586,Macs are better than PCs,Macs are more secure,0.008451596,-0.02447543,0,1
1591,Macs are better than PCs,Macs are more performance than pc's,1.5249825000000001,-1.3800821,0,1
1592,Macs are better than PCs,"PCs lack the performance offered in many Mac machines, making the Macs significantly superior",0.5425025,-0.51484615,0,1
1599,Adding artificial happy endings to a story completely ruins it,Hopeful endings are important for morale,-0.78667355,1.001021,1,0
1600,Adding artificial happy endings to a story completely ruins it,A good ending is good for morale.,0.03216867,0.25901493,1,0
1601,Adding artificial happy endings to a story completely ruins it,"If there is hope at the end, it boost morale.",-1.0548521999999998,1.3980305,1,0
1602,Adding artificial happy endings to a story completely ruins it,Truly faithful versions of fairy tales would be unsuitable for young children.,-0.45338142,0.47237626,1,0
1603,Men are the key to family planning in Uganda,Family planning is wrong: controlling sexuality,-1.5911939,2.0972068,1,0
1609,Remove the requirement for Catholic Priests to take a vow of celibacy,Celibacy is outdated,1.1893051000000001,-1.0239153,0,1
1611,Remove the requirement for Catholic Priests to take a vow of celibacy,There is no longer any reason to maintain celibacy of priests.,0.26264155,-0.28672302,0,1
1612,Remove the requirement for Catholic Priests to take a vow of celibacy,"Clerical rape of children is, in part, due to the celibacy of priests and must change",2.9290054,-3.0647387999999998,0,1
1614,Remove the requirement for Catholic Priests to take a vow of celibacy,One of the reasons clerical child rape has happened is due to priests being forced to remain celibate.,1.6906009999999998,-1.5979944,0,1
1618,Do not allow companies to collect/sell the personal data of their clients,The storing and sale of personal data aids companies by making marketing more efficient and allows niche markets to thrive,-0.2890768,0.22185929999999998,1,0
1619,Do not allow companies to collect/sell the personal data of their clients,The sort of information being kept and sold is legitimate for firms to utilize in this fashion,-0.58089745,0.6032909000000001,1,0
1620,Do not allow companies to collect/sell the personal data of their clients,Data breaches can result in huge amounts of personal data falling into unscrupulous hands,1.7604737000000001,-1.6296713,0,1
1631,Homework is beneficial,Homework can get parents involved,2.9273841,-3.0703244,0,1
1641,Homework is beneficial,Yes Homework Should Have A Limit,-1.0821941000000002,1.3394973999999997,1,0
1642,Homework is beneficial,"Yes, it should.",-1.4634751,1.8913828999999998,1,0
1650,Homework is beneficial,"Yes, kids need to balance out mental and physical exercise.",-1.7514826000000001,2.4095798,1,0
1651,Homework is beneficial,Kids need time to do many different kinds of activities. ,-0.17096877,0.21877661,1,0
1652,Homework is beneficial,There needs to be a balance for kids between mental and physical stimulation.,-1.9243907999999998,2.644563,1,0
1653,Homework is beneficial,Mental stimulation and physical exercise need to have the proper balance in children.,-0.83190304,1.0892918,1,0
1658,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",4. Gov is better suited than charities.,-0.7101361999999999,0.789726,1,0
1659,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government is better equipped than charities,-0.6948933,0.76224107,1,0
1660,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government can handle things better than charities,-1.0322574,1.2733946000000003,1,0
1661,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Financial assistance is not the government’s duty,2.2325304,-2.255032,0,1
1662,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government is not responsible for financial assistance,0.73784184,-0.7084693,0,1
1663,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government shouldn't pay for financial assistance,0.24869688,-0.24867222,0,1
1664,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government's duty to remedy a social problem,-1.9873843999999998,2.6454725,1,0
1665,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government","[Response to rebuttal] Suitability: Government has essential macro-view(scale&scope), and IS better organized, better funded.",-1.286808,1.6137005,1,0
1666,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government is better organized,-1.4001665,1.8336459999999999,1,0
1667,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government has more resources,-1.795364,2.370511,1,0
1670,The ICC is not an effective deterrent,The ICC’s investigations have already deterred potential crimes.,0.0066444054,0.10551050000000001,1,0
1671,The ICC is not an effective deterrent,Investigations alone by the ICC deter crimes.,-0.5966836,0.64227414,1,0
1672,The ICC is not an effective deterrent,Investigations by the ICC deter potential criminals.,-0.5740932,0.6299571999999999,1,0
1676,The ICC is not an effective deterrent,The ICC’s widely endorsed authority extends its deterrent effects.,-0.26757333,0.24817461,1,0
1677,The ICC is not an effective deterrent,The ICC's deterent effect is as wide as its authority is endorsed.,-0.09771473,0.113459975,1,0
1678,The ICC is not an effective deterrent,Potential prosecution by the ICC encourages local authorities to improve their own judicial systems.,-0.5233316,0.52881306,1,0
1690,The music that glorifies violence against women should be banned,Music about violence against women  doesn't help the perception of women,1.4824181,-1.385526,0,1
1703,The music that glorifies violence against women should be banned,Censoring Art Is Dangerous,-0.18834466,0.26195583,1,0
1709,The music that glorifies violence against women should be banned,People are justified in listening to violent music,-1.4928193,2.012162,1,0
1710,The music that glorifies violence against women should be banned,People have the right to listen to whatever music they want to.,-0.3071835,0.34931365,1,0
1720,African cities need to invest more in housing to replace slums,Tackling hazardous environments,1.0641334999999998,-0.9737238000000001,0,1
1721,Mexican culture was incurably damaged by the introduction of Christianity,The Catholic Church saved the Mexican people by treating them as human beings and giving them the chance to live as free people.,-0.50898826,0.6011631,1,0
1723,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Requiring churches to pay taxes would endanger the free expression of religion and violate the Free Exercise Clause of the First Amendment of the US Constitution.,2.7753707999999997,-2.8854165000000003,0,1
1724,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","Small churches, already struggling to survive, would be further endangered by a new tax burden. ",1.7631549,-1.6644221999999997,0,1
1725,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Small churches who are struggling would be put at risk by the tax burden.,2.8004173999999997,-2.8969321,0,1
