,claims,perpectives,undermine_score,support_score,predict_label,gold_label
1202,Store nuclear waste underground,Underground nuclear storage is excessively expensive,-0.23187716,0.25805297,1,0
1256,Drones Should Be Used to Take Out Enemy Combatants,Terrorists are created by drone strikes.,-0.12520882,0.13998313,1,0
1291,Drones Should Be Used to Take Out Enemy Combatants,US drone strikes give cover for other countries to engage in human rights abuses. ,-0.3132781,0.31798813,1,0
1293,Drones Should Be Used to Take Out Enemy Combatants,"When the U.S. uses drone strikes abroad, it gives those nations permission to participate in human rights infringement.",-1.2059221000000002,1.513843,1,0
1308,Evolution has Disproved Creationism,The Bible says God created the world,-1.6433263999999999,2.119701,1,0
1315,The Uhuru Kenyatta indictment was an unwelcome interference by the ICC,Kenya can prosecute these crimes itself,-0.8191431,1.0728908000000001,1,0
1344,You should never have children,It is our mission to have children,-0.77110064,0.89554083,1,0
1345,You should never have children,The purpose of life is to have children,-0.6765733,0.73210645,1,0
1346,You should never have children,The act of having children makes people more desirable citizens.,-0.8521665999999999,0.9931711,1,0
1347,You should never have children,Having children makes you a better citizens,-0.629138,0.7140656,1,0
1348,You should never have children,People are better citizens when they have children,-0.7865151,0.96932745,1,0
1349,Anarchism is a valuable political ideology,Anarchy has nothing to contribute but violence.,-0.12610638,0.06322199,1,0
1357,Voting should be compulsory in the UK,A vote cast by someone who does not want to vote is unlikely to be based on careful consideration.,-0.2711091,0.28059572,1,0
1375,Voting should be compulsory in the UK,Weekend voting would be a more sensible solution,-1.9621351000000002,2.6323998,1,0
1378,Voting should be compulsory in the UK,People rebel from rules and do what they want anyway,-0.12655428,0.14486793,1,0
1379,Voting should be compulsory in the UK,Policing and financing the system is unmanageable,-0.32291418,0.29006922,1,0
1381,Voting should be compulsory in the UK,It is unreasonable to expect that compulsory voting could be financed and verified.,-0.6185901999999999,0.7515482,1,0
1382,Voting should be compulsory in the UK,There are alternatives that tackle the real causes of voter disengagement,-0.11440137,0.18838227,1,0
1390,The Schengen Agreement must be dissolved,The Schengen Area eases the free movement of goods and people that the EU strives for,-0.9484545,1.2830636999999998,1,0
1391,The Schengen Agreement must be dissolved,"Schengen tightens external borders, creating a ‘wall’ around Europe. ",-0.9782001,1.2809018,1,0
1392,The Schengen Agreement must be dissolved,Schengen creates an invisible wall around Europe ,-1.4423169,1.873231,1,0
1396,The Schengen Agreement must be dissolved,The Schengen Agreement is both a symbol of and fundamental means of upholding the unity of the European Union,0.031813182,0.20355245,1,0
1399,The Schengen Agreement must be dissolved,Schengen has allowed cooperation in fighting global crime,-0.25110520000000003,0.40085912,1,0
1400,The Schengen Agreement must be dissolved,Schengen helps countries work together to abolish crime,-0.597749,0.75141525,1,0
1401,The Schengen Agreement must be dissolved,Schengen allows countries to aid each other in their quest to abolish crime on a global scale,-0.43171877,0.62359107,1,0
1402,The Schengen Agreement must be dissolved,The Schengen Agreement is an anachronism of a safer age. ,-1.1994673,1.6217167,1,0
1417,Users of extremist websites should be punished,"Everyone, even extremists, deserve their freedom of expression protected",-1.0284176,1.3402339,1,0
1428,Children should not be allowed to inherit vast wealth as this damages them and society,"Who decides how much is too much, and on what basis? ",-0.46313146,0.48087219999999997,1,0
1429,Children should not be allowed to inherit vast wealth as this damages them and society,Society can never ensure that all children start on an 'equal footing' and why would it want to?,-0.48041302,0.5173359000000001,1,0
1431,Children should not be allowed to inherit vast wealth as this damages them and society,Giving massive wealth to children would demotivate them and make them less productive for society.,-0.6074712,0.6644944,1,0
1432,Children should not be allowed to inherit vast wealth as this damages them and society,Children who inherit riches are in a sense demotivated and as a result damaging towards society.,-0.9341565999999999,1.2006563000000001,1,0
1437,Children should not be allowed to inherit vast wealth as this damages them and society,World economics would suffer,-0.4016686,0.41099949999999996,1,0
1439,The People’s Republic of China should invade North Korea,It is far too expensive.,-0.20757511,0.15466923,1,0
1449,The UK Should Leave the European Union,one point that is always not mentioned is the EU is part of the New World Order,-0.01610554,0.06471236,1,0
1469,The UK Should Leave the European Union,Security is better shared,-0.5549874,0.60718465,1,0
1470,The UK Should Leave the European Union,UK security strongest when shared with EU.,-0.13373220000000002,0.12081978,1,0
1472,The UK Should Leave the European Union,Security is stronger when there are others involved,-0.14867233,0.12354053599999999,1,0
1473,The UK Should Leave the European Union,It is better protection when others are also sharing some of that responsibility ,-1.2082627000000001,1.5412648000000002,1,0
1479,Keep the Sabbath as a Day of Rest,"Recreation should be when people want, not when told to by religion",-0.2798965,0.2228598,1,0
1494,Send Yanukovych to The Hague,Does Yanukovych really qualify for the ICC?,-0.51070726,0.5614009,1,0
1495,Send Yanukovych to The Hague,Do you think Yanukovych qualifies for the ICC?,-1.7268131000000002,2.273578,1,0
1496,Send Yanukovych to The Hague,Should Yanukovych be tried at the ICC?,-1.3375561000000002,1.746243,1,0
1498,Send Yanukovych to The Hague,Should be tried at home,-0.8876175,1.0389297,1,0
1499,Send Yanukovych to The Hague,Yanukovych should be tried at home.,-1.5697229,2.0972299999999997,1,0
1500,Send Yanukovych to The Hague,Home is where Yanukovych should be tried.,-1.1307534,1.4228861000000002,1,0
1503,It should be allowed to have military recruitment in schools,Military recruitment in schools provides more propaganda than it does education.,-0.46183103,0.48278640000000006,1,0
1513,It should be allowed to have military recruitment in schools,"Military recruiters downplay the risks of a military career, tempting schoolchildren into a career they would not have chosen with honest information.",-0.530521,0.6221186,1,0
1521,It should be allowed to have military recruitment in schools,The military should not target children for service as they are too young.,-0.84727633,0.95817155,1,0
1531,Deny Organs to Non-Donors,People may have valid religious reasons not to donate organs,-0.21253368,0.1785999,1,0
1533,Deny Organs to Non-Donors,What if your loved-one was a recipient?,-1.2990389999999998,1.6150407,1,0
1538,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies inflate threats.,-0.15078901,0.19961937,1,0
1540,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies use hyperbole when describing threats.,-1.6223919,2.1875467,1,0
1542,Domestic intelligence agencies have a legitimate role to play in democracy,It can be self-serving for intelligence agencies to over exaggerate threats.,-1.9953104,2.6518245,1,0
1550,Domestic intelligence agencies have a legitimate role to play in democracy,Citizens have a right to privacy against the government.,-1.6727208999999998,2.2344918,1,0
1551,Domestic intelligence agencies have a legitimate role to play in democracy,Government sponsored domestic intelligence cannot be allowed to spy on citizens.,-1.0834941999999999,1.2812446000000002,1,0
1556,Prisoners Should Be Used For Medical Experiments Without Consent,Against morality and medical ethics,-0.949875,1.0979303,1,0
1557,Prisoners Should Be Used For Medical Experiments Without Consent,Against the Principle of  Criminal Justice ,-0.72488725,0.8547372999999999,1,0
1558,Prisoners Should Be Used For Medical Experiments Without Consent,No Cruel and Unusual Punishment,-0.86323315,1.0425519,1,0
1560,Prisoners Should Be Used For Medical Experiments Without Consent,Protection of prisoner's rights,-0.65799844,0.7216224,1,0
1563,Labels on food must be mandated to encourage people to eat better,Food labeling allows companies to deceive consumers,-1.7547043999999998,2.376957,1,0
1564,Labels on food must be mandated to encourage people to eat better,"By labeling their foods, companies are able to convince consumers of falsehoods. ",-1.3457028999999998,1.7562681,1,0
1579,Labels on food must be mandated to encourage people to eat better,Nutrition labeling on packages can encourage consumers to buy certain types of foods over others.,-1.5772126,2.0726228,1,0
1599,Adding artificial happy endings to a story completely ruins it,Hopeful endings are important for morale,-0.78667355,1.001021,1,0
1600,Adding artificial happy endings to a story completely ruins it,A good ending is good for morale.,0.03216867,0.25901493,1,0
1601,Adding artificial happy endings to a story completely ruins it,"If there is hope at the end, it boost morale.",-1.0548521999999998,1.3980305,1,0
1602,Adding artificial happy endings to a story completely ruins it,Truly faithful versions of fairy tales would be unsuitable for young children.,-0.45338142,0.47237626,1,0
1603,Men are the key to family planning in Uganda,Family planning is wrong: controlling sexuality,-1.5911939,2.0972068,1,0
1618,Do not allow companies to collect/sell the personal data of their clients,The storing and sale of personal data aids companies by making marketing more efficient and allows niche markets to thrive,-0.2890768,0.22185929999999998,1,0
1619,Do not allow companies to collect/sell the personal data of their clients,The sort of information being kept and sold is legitimate for firms to utilize in this fashion,-0.58089745,0.6032909000000001,1,0
1641,Homework is beneficial,Yes Homework Should Have A Limit,-1.0821941000000002,1.3394973999999997,1,0
1642,Homework is beneficial,"Yes, it should.",-1.4634751,1.8913828999999998,1,0
1650,Homework is beneficial,"Yes, kids need to balance out mental and physical exercise.",-1.7514826000000001,2.4095798,1,0
1651,Homework is beneficial,Kids need time to do many different kinds of activities. ,-0.17096877,0.21877661,1,0
1652,Homework is beneficial,There needs to be a balance for kids between mental and physical stimulation.,-1.9243907999999998,2.644563,1,0
1653,Homework is beneficial,Mental stimulation and physical exercise need to have the proper balance in children.,-0.83190304,1.0892918,1,0
1658,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",4. Gov is better suited than charities.,-0.7101361999999999,0.789726,1,0
1659,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government is better equipped than charities,-0.6948933,0.76224107,1,0
1660,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government can handle things better than charities,-1.0322574,1.2733946000000003,1,0
1664,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government's duty to remedy a social problem,-1.9873843999999998,2.6454725,1,0
1665,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government","[Response to rebuttal] Suitability: Government has essential macro-view(scale&scope), and IS better organized, better funded.",-1.286808,1.6137005,1,0
1666,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government is better organized,-1.4001665,1.8336459999999999,1,0
1667,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government has more resources,-1.795364,2.370511,1,0
1670,The ICC is not an effective deterrent,The ICC’s investigations have already deterred potential crimes.,0.0066444054,0.10551050000000001,1,0
1671,The ICC is not an effective deterrent,Investigations alone by the ICC deter crimes.,-0.5966836,0.64227414,1,0
1672,The ICC is not an effective deterrent,Investigations by the ICC deter potential criminals.,-0.5740932,0.6299571999999999,1,0
1676,The ICC is not an effective deterrent,The ICC’s widely endorsed authority extends its deterrent effects.,-0.26757333,0.24817461,1,0
1677,The ICC is not an effective deterrent,The ICC's deterent effect is as wide as its authority is endorsed.,-0.09771473,0.113459975,1,0
1678,The ICC is not an effective deterrent,Potential prosecution by the ICC encourages local authorities to improve their own judicial systems.,-0.5233316,0.52881306,1,0
1703,The music that glorifies violence against women should be banned,Censoring Art Is Dangerous,-0.18834466,0.26195583,1,0
1709,The music that glorifies violence against women should be banned,People are justified in listening to violent music,-1.4928193,2.012162,1,0
1710,The music that glorifies violence against women should be banned,People have the right to listen to whatever music they want to.,-0.3071835,0.34931365,1,0
1721,Mexican culture was incurably damaged by the introduction of Christianity,The Catholic Church saved the Mexican people by treating them as human beings and giving them the chance to live as free people.,-0.50898826,0.6011631,1,0
1730,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","American taxpayers are supporting the extravagant lifestyles of wealthy pastors, whose lavish ""megachurches"" accumulate millions of tax-free dollars every year. ",-0.49517703,0.5097224,1,0
1740,The penny should stay in circulation,Eliminating pennies would save time at the point of purchase without hurting customers or businesses financially,-1.7781953000000001,2.360392,1,0
1742,CCTV is a threat to freedom,information gathered used to fight terrorism,-1.8853503,2.5408552,1,0
1743,CCTV is a threat to freedom,information gathered  can be used to fight terrorism .,-1.9231931,2.6154566000000004,1,0
1744,CCTV is a threat to freedom,information gathered can be used to fight against radical terrorists. ,-1.8532021,2.508828,1,0
1748,CCTV is a threat to freedom,No one will ever actually look at the information,-0.55893356,0.6421994000000001,1,0
1749,CCTV is a threat to freedom,There are safeguards to prevent misuse,-1.9492531000000002,2.6707650000000003,1,0
1756,Workers in the Transport Sectors Should Be Banned From Going On Strike,Giving transport workers the right to go on strike is good for the users  ,-1.0250287,1.3171296000000001,1,0
1758,Workers in the Transport Sectors Should Be Banned From Going On Strike,Strikes are unique means to attain leverage and their benefits weight more than their harms ,-1.7783046999999998,2.3194232000000006,1,0
1759,Workers in the Transport Sectors Should Be Banned From Going On Strike,Strikes are the only way employees can gain leverage over their employers in negotiations.,-1.6747625,2.2235496,1,0
1760,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Strikes do more good than harm, since they allow employees to negotiate on an even playing field with their employers.",-0.117187954,0.17713538,1,0
1761,Workers in the Transport Sectors Should Be Banned From Going On Strike,There are better ways to deal with strikes than putting people in Jail  ,-0.09569962,0.1736328,1,0
1768,Workers in the Transport Sectors Should Be Banned From Going On Strike,The right to strike keeps negotiating power balanced  ,-0.60057706,0.64600474,1,0
1774,The use of atomic bombs against Hiroshima and Nagasaki was justified,A negotiated peace would have been preferable to the dropping of the atomic bombs,-1.3053906000000002,1.6558498,1,0
1775,The use of atomic bombs against Hiroshima and Nagasaki was justified,Talking it out would have been preferable.,-1.3128215,1.6782935,1,0
1776,The use of atomic bombs against Hiroshima and Nagasaki was justified,Peace could have been reached via talks and negotiations.,-1.2389348999999998,1.6211628,1,0
1777,The use of atomic bombs against Hiroshima and Nagasaki was justified,Dropping atomic bombs could have been preferably avoided with peace talks.,-0.6864763,0.79188883,1,0
1778,The use of atomic bombs against Hiroshima and Nagasaki was justified,A peaceful negotiation would have been a better option than setting off atomic bombs.,-0.1014029,0.16475636,1,0
1779,The use of atomic bombs against Hiroshima and Nagasaki was justified,It was not necessary to use atomic weapons on a population centre,-0.10224229,0.052438684000000006,1,0
1780,The use of atomic bombs against Hiroshima and Nagasaki was justified,Bombing highly populated areas is wrong.,-0.44773358,0.50104356,1,0
1781,The use of atomic bombs against Hiroshima and Nagasaki was justified,It is not required to bomb large cities.,-0.8673053,0.97107327,1,0
1793,The use of atomic bombs against Hiroshima and Nagasaki was justified,The bombing was immoral and illegal,-1.1318443999999999,1.3818463,1,0
1795,The use of atomic bombs against Hiroshima and Nagasaki was justified,It was illegal to drop the bombs as they were.,-0.21701911,0.16647975,1,0
1796,The use of atomic bombs against Hiroshima and Nagasaki was justified,"Not only was the bombing illegal, it was morally wrong!",-1.1527706,1.403969,1,0
1801,Oil Companies Should Not Be Allowed To Drill Offshore,Offshore drilling prevents environmentally-unfriendly effects ,-1.2766604,1.587329,1,0
1803,Oil Companies Should Not Be Allowed To Drill Offshore,The negative impact on the environment by oil company offshore drilling should be addressed.,-1.9864205000000001,2.6502757000000003,1,0
1804,Open primaries are the most effective method of selecting candidates for elections,Open primaries will lead to an intensification of lobbying activities,-0.27320320000000003,0.37508902,1,0
1805,Open primaries are the most effective method of selecting candidates for elections,A result of open primaries will be increased activity in the lobbying.,-1.0077893,1.2951030000000001,1,0
1806,Open primaries are the most effective method of selecting candidates for elections,Lobbyists will increase their activity if open primaries exist.,-1.8376081999999998,2.4218888,1,0
1808,Open primaries are the most effective method of selecting candidates for elections,Allowing open primaries will only encourage more lobbying ,-0.47704384,0.536281,1,0
1823,Open primaries are the most effective method of selecting candidates for elections,Open primaries can be manipulated.,-1.2163502,1.6326844999999999,1,0
1837,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"Afghan history shows failings of foreign invasion, so this campaign is also doomed to failure.  ",-0.5739639,0.6146897,1,0
1845,Gabon hosting the Africa Cup of Nations was a good thing,Empty seats,-0.29386100000000004,0.29959962,1,0
1852,Gabon hosting the Africa Cup of Nations was a good thing,Cost could be spent on other things,-0.9731588,1.2088088,1,0
1858,Take a visit the Yasukuni Shrine,"War criminals should not be honored, even after they're dead.",-0.35552633,0.34514046,1,0
1865,Gambling must be banned,Trying to ban gambling is a waste of time.,-0.27310634,0.24609514,1,0
1873,Gambling must be banned,Casinos create positive economic effects in the communities that host them,-0.32732677,0.3054877,1,0
1874,Gambling must be banned,Many communities benefit from the income from casinos.,-0.1657438,0.19067013,1,0
1875,Gambling must be banned,Casinos support local communities financially.,-0.58081686,0.5875547,1,0
1879,Gambling must be banned,Gambling is simply a leisure pursuit,-0.42946398,0.44784856,1,0
1880,Faith schools must be banned,Creates animosity towards religious groups,-1.1192231000000001,1.3515028,1,0
1881,Religious symbols in public buildings must be banned,"If you ban one thing, you have to ban lots of things.",-0.48227203,0.48415908,1,0
1883,Religious symbols in public buildings must be banned,Banning religious symbols in public could lead to the banning of public political affiliation symbols.,-0.5995653000000001,0.7266184,1,0
1887,Religious symbols in public buildings must be banned,Banning religious symbols is just a way of unfairly targeting people.,-1.0827194,1.3697069,1,0
1889,Religious symbols in public buildings must be banned,Religious symbols in public offend some people. ,-0.7819272,0.91260123,1,0
1893,Any work that is not released under a creative commons license shouldn't be funded,Government tends not to like creative commons.,-0.29978663,0.28243429999999997,1,0
1894,Any work that is not released under a creative commons license shouldn't be funded,It's best for government not to use creative commons as an option. ,-0.21377295,0.17875782,1,0
1900,Inheritance tax should be raised to 100% for everyone born in the UK,Who says the government will spend the money well?,-1.9216296999999998,2.5670395,1,0
1901,Inheritance tax should be raised to 100% for everyone born in the UK,What makes you think that money would be wisely spent?,-2.0375330000000003,2.6824722000000003,1,0
1902,Inheritance tax should be raised to 100% for everyone born in the UK,Are you assuming the government would handle the money properly?,-1.7261376,2.3010478,1,0
1904,Inheritance tax should be raised to 100% for everyone born in the UK,The inheritance tax is too much as it is and should be reduced.,-0.3734268,0.44890445,1,0
1907,Inheritance tax should be raised to 100% for everyone born in the UK,Not everyone who passes on cash in their will is a millionaire,-0.5980409000000001,0.72354895,1,0
1911,Inheritance tax should be raised to 100% for everyone born in the UK,People have a right to pass on the money they earned through hard work,-1.9834325000000002,2.6158363999999996,1,0
1915,The EU should engage in further enlargement,The European Union is no longer in a financial position to be taking in new members.,-0.36351076,0.36222094,1,0
1948,Sadomasochism must be decriminalized,It is not possible to meaningfully consent to sadomasochistic sex,-0.46167579999999997,0.4649677,1,0
1959,An international ban should be placed on the export of nuclear reactor technology,Public acknowledgement of the right to nuclear deterrence will benefit the public regulation of nuclear weapons generally,-0.82101065,1.1102443000000002,1,0
1960,An international ban should be placed on the export of nuclear reactor technology,Nuclear weapons give states valuable agenda-setting power on the international stage,-0.15926036,0.45952535,1,0
1963,An international ban should be placed on the export of nuclear reactor technology,"All countries have a right to defend themselves with nuclear weapons, even when they lack the capacity in conventional weapons",0.089608885,0.24686229,1,0
1965,An international ban should be placed on the export of nuclear reactor technology,To use  nuclear weapons in defense of the nation is lawful for all countries.,-0.27592790000000006,0.50559276,1,0
1966,An international ban should be placed on the export of nuclear reactor technology,"countries have to right to self defense with nuclear weapons, even when they lack capacity in conventional weapon",0.14531612,0.24695992,1,0
1969,An international ban should be placed on the export of nuclear reactor technology,No country has an inherent right to invade or use aggression against another.,-0.80051434,0.9950211999999999,1,0
1979,An international ban should be placed on the export of nuclear reactor technology,"Small countries would no longer need the protection of larger ones, so could become more politically independent.",-0.52550304,0.66964144,1,0
1981,An international ban should be placed on the export of nuclear reactor technology,"Disarmament would actually cause increased insecurity among nations, as there can never be any guarantee that a nation has disarmed",-0.51118755,0.5396098000000001,1,0
1982,An international ban should be placed on the export of nuclear reactor technology,Thus the super power model will be broken and small countries will be finally given the chance to have political independence without the need of protection from a ‘big brother’.,-0.66346467,0.85795826,1,0
1992,An international ban should be placed on the export of nuclear reactor technology,All the people worldwide have the same rights and are equal to one another. ,-0.24757326,0.5049283,1,0
1993,An international ban should be placed on the export of nuclear reactor technology,The pursuit of nuclear defence (respectively the possession of nuclear weapons) by more countries is a guarantee for peace. ,-0.5230170999999999,0.61212134,1,0
1994,An international ban should be placed on the export of nuclear reactor technology,any conflict will rapidly de-escalate,-0.72422826,0.9666521999999999,1,0
1995,An international ban should be placed on the export of nuclear reactor technology,Nuclear weapons will rapidly de-escalate conflicts.,-0.6419175,0.8890734,1,0
1996,An international ban should be placed on the export of nuclear reactor technology,Conflicts can be circumvented with nuclear weapons,-0.6156204000000001,0.8415867,1,0
2007,Have no elections rather than sham elections,Even a sham election demonstrates what the people want,-0.74869317,0.9344120000000001,1,0
2009,Have no elections rather than sham elections,The peoples desires will always be conveyed even in false elections.,-1.0972228000000002,1.3515247,1,0
2010,Have no elections rather than sham elections,Some kind of election is more likely to lead to real democracy than no election,-0.32619134,0.35492399999999996,1,0
2011,Have no elections rather than sham elections,Having elections is beneficial to the end result of democracy.,-0.9691033000000001,1.2253063999999998,1,0
2013,Polls are accurate predictors of election results,"The only accurate poll is the exit poll, as evidenced through history",-0.88755715,1.0744098,1,0
2015,Polls are accurate predictors of election results,Exit polls have been shown to be the only accurate predictor of races.,-0.39842242,0.4605583,1,0
2016,Polls are accurate predictors of election results,"Not all polls are accurate, except for exit poll. ",-1.9599651999999999,2.568717,1,0
2017,Polls are accurate predictors of election results,History has proven that exit poll is the only effective poll. ,-0.68915737,0.824419,1,0
2022,Polls are accurate predictors of election results,"People might change their mind after polling, leading to different vote results. ",-0.36464354,0.47610036,1,0
2035,There Is a Mathematical Miracle in the Quran That Proves It Is the Word of God,Numbers Are Not Real but Quatities Are.,-0.55812323,0.57384026,1,0
2036,There Is a Mathematical Miracle in the Quran That Proves It Is the Word of God,You can do the same kind of thing with any lengthy book (Moby Dick is famously often used),-1.9323008999999998,2.5717964,1,0
2046,Water Should Be Owned And Supplied By The State,Terrifying is the idea of state owned water.,-0.9730681000000001,1.1670781000000001,1,0
2048,Water Should Be Owned And Supplied By The State,What to do with the poorest of the world?,-1.0137026,1.2697227,1,0
2049,Water Should Be Owned And Supplied By The State,What can be done for the world's most impoverished?,-1.9469241000000002,2.60703,1,0
2050,Water Should Be Owned And Supplied By The State,What can possibly be done on behalf of the world's poorest citizens?,-0.42712159999999993,0.46678290000000006,1,0
2052,Hillary Clinton would make a better president for America,Obama is more willing to do what is right for the country,-2.0732310000000003,2.689276,1,0
2053,Hillary Clinton would make a better president for America,Obama would make sacrifices for the greater good.,-1.5378063,2.0410738,1,0
2054,Hillary Clinton would make a better president for America,Obama is more invested in the health of the nation.,-1.9676499,2.5929518,1,0
2056,Hillary Clinton would make a better president for America,Clinton seems prideful and vain.,-0.45473695,0.47199917,1,0
2071,Online gambling has to be banned,Cant enforce an online gambling ban,-0.79782826,0.96115094,1,0
2083,Online gambling has to be banned,Government only objects to online gambling because they dont benefit,-0.7228646,0.7958018,1,0
2084,Online gambling has to be banned,"If the Government could receive tax dollars on online gambling, they would support it.",-0.884216,1.101321,1,0
2085,Online gambling has to be banned,Government officials only oppose online gambling because it is not taxed.,-0.06942092,0.09612281,1,0
2102,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,"By reducing the number of sharks in the ocean for soup, the number of attacks on humans is reduced",-1.9819328999999999,2.634579,1,0
2103,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Killing sharks in moderation through quotas would allow the shark fin soup trade to continue.,-0.21819524,0.18962969,1,0
2104,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Killing sharks in moderations by way of quotas allows shark fin soup trade to continue.,-0.68396246,0.7738736999999999,1,0
2105,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Shark fin soup trade can continue due to quotas making shark kills in moderation.,-0.94063365,1.1509502,1,0
2111,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Not allowing Shark's fin soup will just put it on the black market,-0.44054356,0.4406013,1,0
2112,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Making laws against shark's fin soup will just put it on the black market.,-0.40312088,0.4018703,1,0
2114,Governments Should Put Wealth Redistribution Ahead Of Wealth Creation,Redistribution is a moral anathema.,-1.8021099999999999,2.3926887999999997,1,0
2118,Show the darker side of the formation of the nation,Damages the country’s reputation,-0.91245365,1.1111794,1,0
2133,The ICC should have its own enforcement arm,The relations of the ICC and state parties would deteriorate if the ICC had its own enforcement arm.,-1.8982737,2.5730286,1,0
2151,The 2022 Football World Cup must be moved to the winter,It would Interfere with other competitions,-0.9904924999999999,1.206832,1,0
2152,The 2022 Football World Cup must be moved to the winter,It would cause interference as concerning other competitions.,-0.17226948,0.16847306,1,0
2158,The 2022 Football World Cup must be moved to the winter,It wouldn't be just to move now for the other bidders.,-0.3880975,0.3935877,1,0
2164,physical fitness is better than mental fitness,Mental health can impact on physical health,-0.62728024,0.7736771,1,0
2165,physical fitness is better than mental fitness,Depends on your goals in life.,-0.112921715,0.12304021,1,0
2174,The threat of Climate Change is exaggerated,"Earth's climate has always warmed and cooled, and the 20th century rise in global temperature is within the bounds of natural temperature fluctuations over the past 3,000 years. ",-1.4150158000000002,1.8794949,1,0
2175,The threat of Climate Change is exaggerated,Lack of scientific understanding,-0.92904854,1.0991191999999999,1,0
2178,The threat of Climate Change is exaggerated,Predictions of accelerating human-caused climate change are based upon computerized climate models that are inadequate and incorrect. ,-0.6658474,0.72929883,1,0
2179,The threat of Climate Change is exaggerated,Computerized models produce inadequate and incorrect results in predictions of accelerating human-caused climate change.,-0.21090288,0.18133603,1,0
2188,The threat of Climate Change is exaggerated,"The acidity levels of the oceans are within past natural levels, and the current rise in acidity is a natural fluctuation, not the result of human caused climate change. ",-0.7519188,0.88039875,1,0
2191,The threat of Climate Change is exaggerated,"Rising levels of atmospheric CO2 do not necessarily cause global warming, which contradicts the core thesis of human-caused climate change. ",-0.5777485,0.5957511,1,0
2193,The threat of Climate Change is exaggerated,"It is natural for glaciers to grow and recede, which does not necessarily have to do with human activities.  ",-0.045010604,0.06960356,1,0
2194,The threat of Climate Change is exaggerated,Glaciers grow and recede by nature. Humans aren't responsible for it. ,-0.44054028,0.44031537,1,0
2198,The agreement between Russia and Great Britain in 1907 was inevitable,International level: Anglo-German Alliance possibility,-0.76376677,0.84796304,1,0
2199,The agreement between Russia and Great Britain in 1907 was inevitable,The UK and Germany had the potential to create an alliance in the early 1900's.,-1.2449666000000001,1.631951,1,0
2200,The agreement between Russia and Great Britain in 1907 was inevitable,An Anglo-German alliance at the international level is a distinct possibility.,-0.738053,0.83292365,1,0
2202,The agreement between Russia and Great Britain in 1907 was inevitable,International level: Anglo Russian Competition,-0.63551974,0.6871352,1,0
2203,The right to asylum should not be absolute,We must practice what we preach,-0.23371743,0.17135571,1,0
2215,"We must be a libertarian; right or left, right or wrong",Libertarians want a world where everyone fends for themselves.,-1.1778495,1.5396254999999999,1,0
2217,"We must be a libertarian; right or left, right or wrong",Libertarianism only works – even in theory – if you start off with a level pl,-1.0566062,1.3080618,1,0
2219,"We must be a libertarian; right or left, right or wrong","Libertarians have no policy ideas, but still want to be able to criticize others. ",-0.26714534,0.25053126,1,0
2220,"We must be a libertarian; right or left, right or wrong","Libertarianism is a movement led by people who have no ideas on how to fix things, but criticize those that do.",-0.9113870999999999,1.0644073,1,0
2226,German prosecutors should investigate NSA surveillance of Angela Merkel,Will the investigation get anywhere; who should be prosecuted?,-0.18467920000000002,0.22598244,1,0
2227,German prosecutors should investigate NSA surveillance of Angela Merkel,Will the investigation bear fruit? Will someone be prosecuted?,-0.34502178,0.33129084,1,0
2228,There is life on other planets,"NO,NO SOLID PROOF",-0.7006481,0.83367497,1,0
2236,There is life on other planets,Not enough sources for life to be supported.,-2.0215156000000003,2.6467814,1,0
2239,There is life on other planets,No life sustaining features,-0.89763516,1.0712113,1,0
2244,We must support the Scottish Independence,"Scotland needs English economic muscle as through the Barnett formula England, especially the Southeast effectively subsidizes the rest of the UK in general and Scotland in particular ",-1.4095538,1.7922798,1,0
2249,We must support the Scottish Independence,The union has worked for over three hundred years and most people feel comfortable with the joint Scots/British identity ,-1.9229669999999999,2.5512426,1,0
2265,Music should be free for all,"were can they get money to fend for their families as to some it""s proffession",-1.6874858,2.2525597,1,0
2266,Music should be free for all,"For some people music making is a profession, and they have families to support.",-1.9250761000000003,2.5912613999999996,1,0
2267,Music should be free for all,Where can professional musicians get money to fend for their families?,-1.6034731000000002,2.09915,1,0
2268,Music should be free for all,This may actually cause the music industry to die out,-0.69550776,0.81785023,1,0
