,claims,perpectives,opposite,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
123,Handguns must be banned in Washington D.C.,"In view of the continuous public shooting , carrying a concealed handgun by adults can stop such shooting spree","In view of the continuous public shooting , carrying a concealed handgun by adults can not stop such shooting spree",-0.83103406,0.99820554,1,0,2.2197718999999996,-2.2210014,0.0,0.0,-3.05203546,3.2179774399999994,1
124,Handguns must be banned in Washington D.C.,The occurrence of public shooting spree can be prevented by the usage of concealed handguns by adults,The occurrence of public shooting spree can not be prevented by the usage of concealed handguns by adults,-1.8935797,2.4809206,1,0,-0.8918264000000001,0.5844476,1.0,0.0,-1.3091321000000002,1.5890942,1
125,Handguns must be banned in Washington D.C.,Hand Guns Are Required For Self Defence.,Hand Guns Are NOT Required For Self Defence.,-0.7504915,0.8923629000000001,1,0,-2.1009252,1.6532686999999997,1.0,0.0,0.9027771999999997,-1.2085622999999996,0
126,Rupert Murdoch is not a fit person to run an international media corporation,Murdoch is effective at selling news,Murdoch is not effective at selling news,-0.5289273,0.55678266,1,0,-1.9335642,1.5416216999999999,1.0,0.0,1.0126944,-1.37678154,0
127,Rupert Murdoch is not a fit person to run an international media corporation,"Murdoch is effective at selling news to the masses, sadly because of his lack of morals.","Murdoch is not effective at selling news to the masses, because of his full of morals.",-0.46920925,0.49110124,1,0,-1.8021947,1.4385816999999999,1.0,0.0,0.9693724499999998,-1.31109346,0
128,Rupert Murdoch is not a fit person to run an international media corporation,Murdoch excels at sensational headlines making for effective sales.,Murdoch does not excel at sensational headlines making for effective sales.,-1.0122753,1.2457452,1,0,-0.29964563,-0.062148456,1.0,0.0,-1.074423756,0.94609957,1
129,It is worth voting,Politicians don’t engage with issues that are important to me,Politicians do engage with issues that are important to me,-0.05174999,0.029102355,1,0,1.4854815000000001,-1.8076391,0.0,0.0,-1.85938909,1.5145838550000001,1
130,Civil liberties should be sacrificed for the greater good,The threat of terrorism and security risks are overstated.,The threat of terrorism and security risks are understated.,-1.180702,1.5130463,1,0,0.14663479999999998,-0.24399723,0.0,0.0,-1.4246992299999999,1.6596811,1
131,Civil liberties should be sacrificed for the greater good,It would be letting the terrorists win,It would not be letting the terrorists win,-0.29138407,0.28686264,1,0,1.5469501,-1.7310328000000001,0.0,0.0,-2.0224168700000003,1.8338127400000002,1
132,Civil liberties should be sacrificed for the greater good,The terrorists would win in that case!,The terrorists would lost in that case!,-0.7328129,0.8677832000000001,1,0,1.920361,-1.9521784,0.0,0.0,-2.6849913,2.7881442,1
133,Civil liberties should be sacrificed for the greater good,That is an open invitation for the terrorists.,That is not an open invitation for the terrorists.,-0.66667783,0.8142738,1,0,0.40127972,-0.44366908,0.0,0.0,-1.11034691,1.21555352,1
134,Fighting should be allowed in hockey.,Fighting in hockey glorifies violence.,Fighting in hockey does not glorify violence.,-2.0177476,2.6968312,1,0,0.8732601000000001,-0.9764755999999999,0.0,0.0,-2.9942231999999995,3.5700913,1
135,Fighting should be allowed in hockey.,Fighting in hockey can promote violence,Fighting in hockey can not promote violence,-0.7954565,1.0717971,1,0,-0.15227923,0.14621466,1.0,0.0,-0.64924184,0.91951787,1
136,Fighting should be allowed in hockey.,Hockey fights can glorify violence,Hockey fights can not glorify violence,-2.063064,2.7075224,1,0,2.2614825,-2.5534172,0.0,0.0,-4.6164812,4.9690049,1
137,Fighting should be allowed in hockey.,The great aspect of the game of hockey are overshadowed by the unnecessary brutality displayed during brawls.,The great aspect of the game of hockey are undershadowed by the necessary brutality displayed during brawls.,-0.51877505,0.6144309,1,0,-2.518191,2.1039786,1.0,0.0,1.5852035500000001,-1.9037601,0
138,Fighting should be allowed in hockey.,An overemphasis is given to the violence that accompanies fighting in hockey.,An underemphasis is given to the violence that accompanies fighting in hockey.,-0.63666314,0.7971600000000001,1,0,-3.3056946000000003,2.876909,1.0,0.0,2.24024586,-2.5085346,0
139,The Internet must be censored,Censorship is fundamentally incompatible with the notion of free speech.,Censorship is fundamentally compatible with the notion of free speech.,-0.5092125,0.58258355,1,0,-0.4351325,0.32101333,1.0,0.0,-0.18819916999999997,0.14745104999999997,1
140,The Internet must be censored,Internet Content must not be Censored because we are a country of free speech!,Internet Content must be Censored because we are not a country of free speech!,-0.4269516,0.42570204,1,0,-0.056660205,-0.08664802,0.0,0.0,-0.51359962,0.369041835,1
141,The Internet must be censored,Internet censorship a violation of freedom of speech,Internet censorship is not a violation of freedom of speech,-0.20649028,0.25451595,1,0,1.9699033,-2.0439013999999998,0.0,0.0,-2.25039168,2.22441925,1
142,The Internet must be censored,The Internet is a free domain and cannot becontrolled by the government.,The Internet is not a free domain and can becontrolled by the government.,-0.6680967,0.7490518,1,0,-2.8586110000000002,2.4731383,1.0,0.0,1.8050416,-2.1095592,0
143,The Internet must be censored,The government has no control over free domain and therefore cannot censor the internet.,The government has full control over free domain and therefore can censor the internet.,-0.29640394,0.2847732,1,0,-2.7854077999999998,2.3079803,1.0,0.0,2.0115763600000003,-2.5006345999999997,0
144,We support the New START Treaty,The New START treaty helps Russia more than the US,The New START treaty helps the US more than Russia.,-0.71614254,0.75930643,1,0,1.7464106,-1.889493,0.0,0.0,-2.60563554,2.50571703,1
145,We support the New START Treaty,The New START treaty favors Russia over the US.,The New START treaty favors the US over Russia.,-1.6804551,2.1319256,1,0,-1.8187581999999998,1.532451,1.0,0.0,-0.14800410000000008,0.31316740000000043,1
146,We support the New START Treaty,The New START treaty is better for Russia than for the US. ,The New START treaty is better for the US than for Russia. ,-0.5909661,0.62521493,1,0,0.92460436,-1.1189035,0.0,0.0,-1.7098696000000002,1.5498192899999998,1
147,Christianity is the greatest deception of today,"It isn't christianity that's the deception, organised religion is!","It isn't  organised religion that's the deception,  christianity is!",-0.48893473,0.46626666,1,0,1.7709133999999997,-2.1455328,0.0,0.0,-2.63446753,2.2371800599999996,1
148,Christianity is the greatest deception of today,Christianity is not a deception!,Christianity is  a deception!,-0.22826993,0.22874567,1,0,2.2297852000000002,-2.4992533,0.0,0.0,-2.72752323,2.45853087,1
149,Christianity is the greatest deception of today,Christianity is not a lie!,Christianity is a lie!,-0.72207737,0.7957928000000001,1,0,1.0019620999999999,-1.5311204999999999,0.0,0.0,-2.25319787,1.7977549,1
150,Christianity is the greatest deception of today,Christianity is not dishonest!,Christianity is dishonest!,-1.0540917,1.2455921,1,0,1.9207150000000002,-1.9770508999999998,0.0,0.0,-3.0311426,3.1663071,1
151,Force think tanks to reveal all of their sources of funding,Private investors have a right to privacy,Private investors have no right to privacy,-1.8377645,2.4865994,1,0,2.6512022,-2.7850740000000003,0.0,0.0,-4.6228385,5.1378015999999995,1
152,Force think tanks to reveal all of their sources of funding,Privacy is a right to private investors.,Privacy is not a right to private investors.,-1.0850215,1.3473582,1,0,2.4740243,-2.4402852000000004,0.0,0.0,-3.5253067000000007,3.8213825,1
153,Force think tanks to reveal all of their sources of funding,The right to privacy includes private investors.,The right to privacy does not include private investors.,-1.1661097,1.4427862,1,0,2.162864,-2.176429,0.0,0.0,-3.3425387000000004,3.6056502,1
154,Fines should be made relative to income,"Creates the perception that fines are like taxes, rather than a punishment","Creates the perception that fines are like punishment, rather than taxes.",-0.3364165,0.30764693,1,0,1.2118245,-1.1958928,0.0,0.0,-1.5323093,1.51947143,1
155,Fines should be made relative to income,A flat rate is more just,A flat rate is not more just,-0.8896822,1.0741373,1,0,2.4112036,-2.4368706,0.0,0.0,-3.3265528,3.4853408999999997,1
156,The United States is a ‘benign’ hegemon,"The US is not a hegemon at all, but an imperialist power-an empire. ","The US is not a imperialist power-an empire at all, but an imperialist power-an empirehegemon. ",-0.1757154,0.11256124,1,0,2.3617234000000003,-2.3396387,0.0,0.0,-2.5153541,2.4742846400000005,1
157,The United States is a ‘benign’ hegemon,The United States is a de facto empire.,The United States is not a de facto empire.,-1.2238587,1.5635633,1,0,1.8476023999999998,-1.8317516,0.0,0.0,-3.0556103,3.4111656999999997,1
158,The United States is a ‘benign’ hegemon,The US is less of a hegemon and more of an imperial empire,The US is more of a hegemon and less of an imperial empire,-0.5206606,0.5369229999999999,1,0,2.691968,-2.688539,0.0,0.0,-3.2091996,3.228891,1
159,The United States is a ‘benign’ hegemon,The US is more like an imperial power and less like a hegemon,The US is less like an imperial power and more like a hegemon,-0.27931643,0.25456965,1,0,-1.4491017,1.129457,1.0,0.0,0.85014057,-1.1945320499999998,0
160,Eritrea is responsible for its isolation,Eritrea is surrounded by hostile nations ,Eritrea is not surrounded by hostile nations ,-1.109595,1.4397558,1,0,0.48395240000000006,-0.550607,0.0,0.0,-1.660202,1.9237082,1
161,The full financial history of all candidates for political office must be posted online,"Individuals have a right to privacy, including to their own financial records","Individuals have no right to privacy, including their own financial records",-1.8372654,2.4749832,1,0,-2.2520595,1.9080647000000002,1.0,0.0,0.07079930000000023,0.22292369999999995,1
162,Pre-nuptial agreements should not be recognised in divorce courts,Pre-nuptial agreements reduce trauma associated with divorce,Pre-nuptial agreements increase trauma associated with divorce,-0.69329435,0.81978595,1,0,-1.128095,0.8331671999999999,1.0,0.0,0.13987284999999994,-0.3083090500000001,0
163,Pre-nuptial agreements should not be recognised in divorce courts,Pre-nuptial agreements increase security,Pre-nuptial agreements reduce security,-0.41795266,0.4138073,1,0,0.046541333,-0.23175934,0.0,0.0,-0.649712,0.460348633,1
164,Downloading music without permission is morally equivalent to theft,Downloaders spend more on music,Downloaders spend less on music,-0.24676615,0.373967,1,0,0.21453825,-0.364181,0.0,0.0,-0.61094715,0.58850525,1
165,Downloading music without permission is morally equivalent to theft,It is well know that people that download also purchase the most.,It is well know that people that download also purchase the least.,0.03063254,0.09965813,1,0,0.19423531,-0.4572670999999999,0.0,0.0,-0.42663455999999994,0.29389344,1
166,Downloading music without permission is morally equivalent to theft,Downloads are also big spenders.,Downloads are also small spenders.,-0.41752177,0.44842386,1,0,1.8247950000000002,-1.7954671000000002,0.0,0.0,-2.21298887,2.27321886,1
167,Violent Video Games Contribute to Youth Violence,The Responsibility Lies With Parents,The Responsibility does not Lie With Parents,-1.0015773,1.2221117,1,0,0.8193931000000001,-0.82514614,0.0,0.0,-1.8267234399999999,2.0415048000000002,1
168,Smoking should be banned in public places,people have the right to smoke ,people do not have the right to smoke ,-1.6102355,2.0883648,1,0,0.08570524,-0.09522602,0.0,0.0,-1.7054615199999998,2.1740700399999997,1
169,Smoking should be banned in public places,You should be able to smoke in public.,You should not be able to smoke in public.,-1.5443166,1.9901959,1,0,1.7571874,-1.8412968999999997,0.0,0.0,-3.3856135,3.7473833,1
170,Smoking should be banned in public places,The decision to smoke is a human right.,The decision to smoke is not a human right.,-1.6238471,2.092298,1,0,1.5814278999999998,-1.6989718999999996,0.0,0.0,-3.322819,3.6737259,1
171,Smoking should be banned in public places,Smoking is a human right.,Smoking is not a human right.,-0.6002861999999999,0.6712117,1,0,-0.7854159000000001,0.5348733,1.0,0.0,-0.06541289999999989,-0.11420420000000009,0
172,Smoking should be banned in public places,"WHAT HAPPEN TO A FREE CANADA.  WE ARE GOING BACK TO THE TIME WERE SLAVES HAD NO RIGHT, NOW IT IS SMOKERS HAVE NO RIGHT","WHAT HAPPEN TO A FREE CANADA.  WE ARE GOING BACK TO THE TIME WERE SLAVES HAD RIGHT, NOW IT IS SMOKERS HAVE RIGHT.",-0.6755126,0.7599226,1,0,0.69978654,-0.73904926,0.0,0.0,-1.41456186,1.45970914,1
173,Smoking should be banned in public places,Taking away a smoker's rights to smoke in public is akin to the time of slavery!,Giving a smoker's rights to smoke in public is akin to the time of slavery!,-1.1688643,1.4323738,1,0,-2.3937535,1.9765869999999999,1.0,0.0,0.8077226999999998,-0.9613797,0
174,Smoking should be banned in public places,"How can this be a free Canada, if our right to smoke in public is taken away?","How can this be a free Canada, if our right to smoke in public is given?",-0.8616304,0.9972773000000001,1,0,0.72203237,-0.76809424,0.0,0.0,-1.62972464,1.7193096700000001,1
175,Smoking should be banned in public places,"Canada is a free country, so we should be free to be able to smoke.","Canada is a not free country, so we should not be free to be able to smoke.",-1.0867331,1.3325424,1,0,-0.8843263000000001,0.6404857,1.0,0.0,-0.44624739999999996,0.4482160999999998,1
176,Smoking should be banned in public places,Being free to smoke is a basic right that someone in a free country should have.,Being free to smoke is a not basic right that someone in a not free country should have.,-1.0908086,1.3609176,1,0,-2.4279928,2.0566373,1.0,0.0,0.9658286999999999,-1.0670752000000001,0
177,Smoking should be banned in public places,No - it should not be banned in places people CHOOSE to go  ,No - it should be banned in places people CHOOSE to go  ,-0.3806816,0.35238206,1,0,-0.12604989,0.020819467,1.0,0.0,-0.35986213300000003,0.22633217,1
178,Smoking should be banned in public places,A smoker should be allowed to smoke in any place that they have a choice to go to.,A smoker should not be allowed to smoke in any place that they have a choice to go to.,-1.3989022,1.792197,1,0,-0.5303795,0.38157895,1.0,0.0,-1.01732325,1.2618175,1
179,Smoking should be banned in public places,"If I choose to go somewhere, I should be allowed to smoke there.","If I choose to go somewhere, I should not be allowed to smoke there.",-1.2823622,1.5939292,1,0,-2.0647259,1.8182957,1.0,0.0,0.5359335000000001,-0.47079669999999996,0
180,Smoking should be banned in public places,"Since people are choosing whether to go to places, smoking shouldn't be banned there,","Since people are choosing whether to go to places, smoking should be banned there,",-0.073607065,0.0819165,1,0,-2.631456,2.1956215,1.0,0.0,2.122014435,-2.5495395,0
181,Smoking should be banned in public places,Smoking shouldn't be banned in places where people choose to be.,Smoking should be banned in places where people choose to be.,-0.3036353,0.29069418,1,0,-1.7880785,1.2997426,1.0,0.0,0.9961073,-1.4973843199999999,0
182,Smoking should be banned in public places,Banning smoking isn't necessary.,Banning smoking is necessary.,-0.3783636,0.34498292,1,0,-3.3919973,3.0963235,1.0,0.0,2.7179599,-3.04701438,0
183,Smoking should be banned in public places,It's not necessary to ban smoking.,It is necessary to ban smoking.,-0.18340687,0.12808928,1,0,-2.6494324000000002,2.200577,1.0,0.0,2.0171701300000002,-2.52134312,0
184,Smoking should be banned in public places,Smoking shouldnt be banned,Smoking should be banned,-0.020459592,0.035122663,1,0,1.1059356000000002,-1.2466873,0.0,0.0,-1.267146892,1.1410582630000001,1
185,Smoking should be banned in public places,Pack labelling or taxation a better alternative,Pack labelling or taxation a worse alternative,-0.39739,0.4054866,1,0,-1.5680239,1.4902828000000001,1.0,0.0,1.0928928,-1.1625373,0
186,Smoking should be banned in public places,Ban would harm the wider economy,Ban would not harm the wider economy,-0.6596767,0.7624744000000001,1,0,0.82462496,-1.1136847,0.0,0.0,-1.7733614000000002,1.58709936,1
187,Smoking should be banned in public places,Unenforceable,enforceable,-0.54581565,0.5942513,1,0,-2.7332788,2.3041546000000004,1.0,0.0,1.7583389500000004,-2.1390275,0
188,We should abolish speed cameras,Caught on film you can't deny responsibility for your actions.,Caught on film you can deny responsibility for your actions.,-0.74714595,0.8602735,1,0,2.0647974,-2.096874,0.0,0.0,-2.84401995,2.9250708999999997,1
189,We should abolish speed cameras,Traffic cams can't be avoided and neither can you avoid responsibility for driving actions.,Traffic cams can be avoided and also can you avoid responsibility for driving actions.,-0.5058478,0.5095945,1,0,-1.191448,0.6403069,1.0,0.0,0.13445910000000005,-0.6818535000000001,0
190,We should abolish speed cameras,Abolishing speed cameras makes drivers feel less responsible.,Abolishing speed cameras makes drivers feel more responsible.,-0.6341331,0.7180586999999999,1,0,3.000956,-3.0664937,0.0,0.0,-3.7006268,3.7190147,1
191,We must bring back corporal punishment,It is the duty of the state to avoid using corporal punishment when they need to solve social problems.,It is not the duty of the state to avoid using corporal punishment when they need to solve social problems.,-0.14431734,0.12813997,1,0,-1.2777296999999999,1.2145854999999999,1.0,0.0,1.07026816,-1.1495897299999998,0
192,We must bring back corporal punishment,"Flogging will be over-utilised, rehabilitation will be under-utilised ","Flogging will not be over-utilised, rehabilitation will not be under-utilised ",-0.5282637,0.57639265,1,0,1.2395756000000002,-1.304355,0.0,0.0,-1.8326186999999998,1.81596825,1
193,Scotland should cede from the union.,The many hidden subsidies to SE England would end.,The many hidden subsidies to SE England would not end.,-0.49286652,0.5321263,1,0,-1.8826599,1.3871361,1.0,0.0,0.89426958,-1.3505336,0
194,Scotland should cede from the union.,Scotland's economy cannot survive if it doesn't have England to lean on.,Scotland's economy can survive if it doesn't have England to lean on.,-0.5255482,0.5549911,1,0,-2.7578692000000005,2.3673387000000004,1.0,0.0,1.8417905000000003,-2.2028781000000004,0
195,US must get rid of the double jeopardy rule,Double jeopardy ensures defendants are not brought to trial on weak grounds,Double jeopardy ensures defendants are brought to trial on weak grounds,-0.63269264,0.64687157,1,0,-2.8173394,2.57966,1.0,0.0,1.94696736,-2.1704678299999998,0
196,US must get rid of the double jeopardy rule,Defendants aren't brought to trial unnecessarily because of double jeopardy.,Defendants are brought to trial necessarily because of double jeopardy.,-0.92789334,1.0823742,1,0,1.0620495,-1.0470359,0.0,0.0,-1.97492924,2.1444237,1
197,US must get rid of the double jeopardy rule,The double jeopardy principle ensures that only strong cases are brought against defendants.,The double jeopardy principle does not ensure that only strong cases are brought against defendants.,-1.286453,1.6557744,1,0,0.9452636999999999,-0.9747601,0.0,0.0,-2.2612131,2.6010381000000002,1
198,Humans should eat meat,We shouldn't eat as muh meat.,We should eat as muh meat.,-0.6256956,0.7005564000000001,1,0,-0.18796802,0.03205466,1.0,0.0,-0.59364094,0.5125883800000001,1
199,Humans should eat meat,We should stop eating so much meat.,We should keep eating so much meat.,-0.11433414,0.3791603,1,0,0.82993644,-0.8655122,0.0,0.0,-0.9798463399999999,1.2090967400000001,1
200,Humans should eat meat,Farming of animals causes suffering and is wrong.,Farming of animals does not cause suffering and is right.,-0.43173933,0.4923553,1,0,-0.14276893,-0.24203779999999997,0.0,0.0,-0.67377713,0.34958637000000004,1
201,Humans should eat meat,"Animal suffering is wrong; therefore, farming them is too, since it causes them to suffer.","Animal suffering is right; therefore, farming them is too, since it causes them to suffer.",-0.8024796,0.96191645,1,0,0.42590767,-0.41875290000000004,0.0,0.0,-1.2212325,1.38782412,1
202,Humans should eat meat,vegetarians visit hospitals 22% less often than meat eaters ,vegetarians visit hospitals 22% more often than meat eaters ,-0.61139196,0.7477968,1,0,0.066387825,-0.007151473,0.0,0.0,-0.6185434329999999,0.814184625,1
203,Humans should eat meat,Vegetarians visit hospitals 22% less than meat eaters.,Vegetarians visit hospitals 22% more than meat eaters.,-0.44625503,0.58666044,1,0,0.027850641000000002,-0.00426026,0.0,0.0,-0.45051529,0.614511081,1
204,Humans should eat meat,Vegetarians go to hospitals 22% less than meat eaters.,Vegetarians go to hospitals 22% more than meat eaters.,-0.3941883,0.52968687,1,0,-0.39050516,0.20915775,1.0,0.0,-0.18503055,0.13918171000000001,1
205,Targeted online advertising on the basis of user profiles and demographics must be banned,This advertising strategy provides benefits by making marketing more efficient and allows smaller markets to develop,This advertising strategy does not provide benefits by making marketing more efficient and allows smaller markets to develop,-1.9432911,2.579533,1,0,1.5751211999999999,-1.7167311,0.0,0.0,-3.6600222000000002,4.1546541999999995,1
206,Gorbachev Was Responsible for The Collapse Of The USSR,The System Needed to Change in Order to Survive in the Longer Term; That Mikhail Gorbachev’s Reforms Failed Showed that the USSR Could Not be Saved,The System didn’t need to Change in Order to Survive in the Longer Term; That Mikhail Gorbachev’s Reforms Failed Showed that the USSR Could be Saved,-0.8645457000000001,1.0083232,1,0,-0.53785545,0.31157553,1.0,0.0,-0.55297017,0.47046774999999996,1
207,Gorbachev Was Responsible for The Collapse Of The USSR,Lenin and Stalin the real destroyers of the USSR for destroying Socialism’s Appeal,Lenin and Stalin the real destroyers of the USSR for destroying Socialism’s Appeal,-0.7669389,0.9579966999999999,1,0,-0.60186726,0.11276275,1.0,0.0,-0.65417615,0.3561294399999999,1
208,Major league baseball should continue to allow collisions at home plate,Collisions are an example of violence that has no place in baseball.  ,Collisions are an example of violence that has place in baseball.  ,-0.593457,0.7251316,1,0,-3.0963578,2.7064362,1.0,0.0,2.1129792000000003,-2.3712261999999997,0
209,Individuals have a moral obligation to assist people in need,Only help those who ask for it and that too at your discretion,Not only help those who ask for it and that too at your discretion,-1.9887846,2.667984,1,0,0.594696,-0.6543300999999999,0.0,0.0,-2.6431147,3.26268,1
210,Individuals have a moral obligation to assist people in need,Should we as people help everyone or only certain ones.,Should we as people help no one.,-1.9903599,2.6369352,1,0,1.3922453000000001,-1.4432843000000002,0.0,0.0,-3.4336442000000003,4.0291805,1
211,Individuals have a moral obligation to assist people in need,Individuals should help everyone.,Individuals should help no one.,-2.0101724,2.6506288,1,0,1.5639026000000003,-1.7393543999999999,0.0,0.0,-3.7495268,4.2145314,1
212,Individuals have a moral obligation to assist people in need,"People have the freedom to choose whether they want to dedicate their time to helping others, and help should only be given to those who ask for it.","People do not have the freedom to choose whether they want to dedicate their time to helping others, and help should not only be given to those who ask for it.",-2.067193,2.6904984,1,0,-1.6905801,1.4795454,1.0,0.0,-0.5876476000000002,0.9999183,1
213,Individuals have a moral obligation to assist people in need,"Help should only be provided to those that want it, and individuals should be able to choose if they want to help or not.","Help should only be provided to those that want it, and individuals should be able to choose if they want to help or not.",-2.0256264,2.6551156,1,0,2.511464,-2.6931853,0.0,0.0,-4.7188117,5.1665796,1
214,Individuals have a moral obligation to assist people in need,It would be nice if everyone would help those in need but it cant't be forced and people have to make those decisions on their own. ,It would be bad if everyone would help those in need and it can't be forced and people don't have to make those decisions on their own. ,-0.75893617,0.8353371999999999,1,0,3.0175419999999997,-3.075434,0.0,0.0,-3.83437017,3.8528791999999994,1
215,History as a subject in school is needed,"History lessons can be used as state-sponsored propaganda, distorting the events of the past","History lessons can be used as state-sponsored propaganda, distorting the events of the past",-0.930607,1.1539124,1,0,2.88101,-2.950951,0.0,0.0,-3.881558,4.0349224,1
216,History as a subject in school is needed,History teaching will reflect the erroneous preconceptions and aims of those who set the curriculum,History teaching will not reflect the erroneous preconceptions and aims of those who do not set the curriculum,-0.600381,0.7633840000000001,1,0,-0.73138326,0.52349335,1.0,0.0,-0.07688765000000009,0.03200074000000008,1
217,Golf is a Sport,"Golf involves competition, keeping score, and declaring a winner, but those qualities alone do not make it a sport. ","Golf involves competition, keeping score, and declaring a winner, and those qualities alone make it a sport. ",-0.022538729,0.04149319200000001,1,0,-0.6500220999999999,0.20707573,1.0,0.0,0.184537001,-0.6085289079999999,0
218,Golf is a Sport,Golf is not physically demanding enough to be a sport.,Golf is physically demanding enough to be a sport.,-0.04828401,0.025057305,1,0,-1.6120582,1.1798158,1.0,0.0,1.1315317900000001,-1.587000895,0
219,Golf is a Sport,"If you can compete in golf with a handicap, then it is not a sport.","If you can compete in golf with a handicap, then it is a sport.",-0.11590778,0.12461678,1,0,-2.3610759999999997,1.7811003,1.0,0.0,1.6651925200000002,-2.2364592199999995,0
220,Golf is a Sport,"Even people with broken limbs can play golf, which makes it not a real sport.","Even people with broken limbs can play golf, which makes it a real sport.",-0.5429948,0.6105329,1,0,-0.12266406,-0.00323962,1.0,0.0,-0.54623442,0.48786884,1
221,Golf is a Sport,"If an activity does not make you break a sweat, or if it can be done while drinking and smoking, then it is not a sport. ","If an activity does not make you break a sweat, or if it can be done while drinking and smoking, then it is a sport. ",-0.584113,0.62303996,1,0,-0.40764162,0.2780043,1.0,0.0,-0.3061087,0.21539833999999997,1
222,Golf is a Sport,"Because you can play golf without breaking a sweat, and drink and smoke while doing it,  it is not a sport. ","Although you can play golf without breaking a sweat, and drink and smoke while doing it, it is a sport. ",-0.27263916,0.25935256,1,0,-1.7098577000000001,1.6012218,1.0,0.0,1.32858264,-1.4505051400000002,0
223,Golf is a Sport,Golf is not a sport because you can play it without breaking a sweat and while you are drunk. ,Golf is a sport although you can play it without breaking a sweat and while you are drunk. ,-0.17539056,0.19893068,1,0,0.27209628,-0.4900424,0.0,0.0,-0.66543296,0.47102696,1
224,Golf is a Sport,"There should be some risk to be considered a real sport, which golf does not have.","There should be some risk to be considered a real sport, which golf does have.",-0.06582597,0.07378118,1,0,-3.2856271,2.7577205,1.0,0.0,2.69189453,-3.21184592,0
225,Golf is a Sport,Even if you are really athletic does not mean you will do well at golf.,If you are really athletic does mean you will do well at golf.,-0.07819526,0.04273998,1,0,-0.78886014,0.37788397,1.0,0.0,0.29968871,-0.74612016,0
226,Golf is a Sport,Golf better matches the definition of a game than a sport. ,Golf better matches the definition of a sport than a game. ,-0.36204138,0.387454,1,0,-2.5750732000000003,2.0770383000000003,1.0,0.0,1.7149969200000004,-2.1876192000000003,0
227,Golf is a Sport,The definition of a game is a better match to golf than the definition of a sport. ,The definition of a sport is a better match to golf than the definition of a game. ,-0.48788708,0.536402,1,0,-0.21035221,-0.021041501,1.0,0.0,-0.5089285809999999,0.32604979,1
228,Golf is a Sport,Golf is the match to a game more than a match to a sport. ,Golf is the match to a sport more than a match to a game. ,-0.67697084,0.76809514,1,0,0.0048366576000000005,-0.5450141,0.0,0.0,-1.22198494,0.7729317976,1
229,Golf is a Sport,"Unlike a sport, golf does not require rigorous physical activity. ","like a sport, golf does require rigorous physical activity. ",-0.130918,0.1097882,1,0,-0.22355004,0.060762208,1.0,0.0,-0.07015579200000001,-0.11376184,0
230,Roger Federer Is Not the Greatest Tennis Player of All Time,He has dominated like no one else before,He has sucked like no one else before,-0.77992964,0.8644938,1,0,1.2141187,-1.5244872999999999,0.0,0.0,-2.30441694,2.0786125,1
231,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer has a great tennis record.,Federer has a bad tennis record.,-2.0570338,2.6933308,1,0,0.5447661,-0.90566623,0.0,0.0,-2.96270003,3.2380969,1
232,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer is one of the best tennis players of all time.,Federer is one of the worst tennis players of all time.,-1.2368456,1.5842389,1,0,-0.60703844,0.39612782,1.0,0.0,-0.8407177800000001,0.9772004599999999,1
233,Roger Federer Is Not the Greatest Tennis Player of All Time,He has just won Wimbledon 2012 (17th grand slam) and gone back to number 1 again,He has just lost Wimbledon 2012 (17th grand slam) and gone back to lowest tier again,-1.2883409,1.5695355,1,0,-0.8458396,0.5134350999999999,1.0,0.0,-0.7749058,0.7236959,1
234,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer has won 17 grand slams.,Federer has lost 17 grand slams.,-1.7274933,2.2477498,1,0,2.7022180000000002,-2.7398,0.0,0.0,-4.4672933,4.9499678,1
235,Roger Federer Is Not the Greatest Tennis Player of All Time,He is the all-time career money leader,He is not the all-time career money leader,-0.9063742,1.0210143,1,0,-0.8609049999999999,0.5173300000000001,1.0,0.0,-0.38904419999999995,0.16010930000000012,1
236,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer is the Greatest EVER!,Federer is the worst EVER!,-0.52564824,0.5325538000000001,1,0,-2.8662772000000003,2.5218897,1.0,0.0,1.99624146,-2.3337234000000002,0
237,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer has a record that will be hard to beat.,Federer has a record that will be easy to beat.,-0.6007676,0.6351532,1,0,-1.7075987000000001,1.2244271999999998,1.0,0.0,0.6236595999999999,-1.0724455000000002,0
238,Roger Federer Is Not the Greatest Tennis Player of All Time,Federer has won many games which is very hard for peopple to do.,Federer has lost many games which is very easy for people to do.,-1.208978,1.5312097,1,0,-3.2298489,2.7751563,1.0,0.0,1.5661782999999998,-1.6986392,0
239, Aboriginal culture must be protected,Culture provides no tangible benefit that justifies the use of government funds to preserve it.,Culture provides tangible benefit that proves the use of government funds to preserve it.,-0.17993875,0.14163336,1,0,1.3158324,-1.4536743,0.0,0.0,-1.6336130500000001,1.4574657599999998,1
240,Music That Glorifies Crime Should Be Banned,Censoring Art Is Dangerous,Censoring Art Is not Dangerous,-0.9090282,1.1064563,1,0,0.06844887,-0.259889,0.0,0.0,-1.1689171999999999,1.1749051700000002,1
