undermine_score,support_score,cp_distance,cop_distance,predict_label,distance_label,gold,Label,claim,perspective,opposite_perspective
-4.0639896,2.7288706,0.005889773399999999,0.0024568439,1,0,1,1,Drones Should Be Used to Take Out Enemy Combatants,there is nothing illegal in the use of drones,there is not nothing illegal in the use of drones
-4.2926245000000005,2.932577,0.0022956133,0.0022867918,1,0,1,1,Drones Should Be Used to Take Out Enemy Combatants,Drones are less costly than fighting with soldiers,Drones are not less costly than fighting with soldiers
-4.2581906,2.8757002000000003,0.0042025447,0.0026179552,1,0,1,1,Drones Should Be Used to Take Out Enemy Combatants,Drone Operators Have a Lower Risk for PTSD than Other Military Personnel.,Drone Operators don't have a Lower Risk for PTSD than Other Military Personnel.
-4.2122774000000005,2.8581855,0.004054129,0.0020232797,1,0,1,1,Drones Should Be Used to Take Out Enemy Combatants,fewer troops are exposed to dangers when drones are employed,fewer troops are not exposed to dangers when drones are employed
-4.3630414,3.041475,0.001263082,0.0009171963,1,0,1,1,Drones Should Be Used to Take Out Enemy Combatants,There is nothing illegal about drone strikes under US law.,There is not nothing illegal about drone strikes under US law.
-4.379959599999999,3.0220196,0.001529634,0.000795722,1,0,1,1,Drones Should Be Used to Take Out Enemy Combatants,PTSD is much less prevalent amonst drone pilots than those who participate in traditional warfare.,PTSD is not much less prevalent amonst drone pilots than those who participate in traditional warfare.
-4.3474917,2.9004202,0.0024783014999999998,0.0008790492999999999,1,0,1,1,Drones Should Be Used to Take Out Enemy Combatants,Drone pilots have lesser chance of getting PTSD than other aircraft pilots. ,Drone pilots don't have lesser chance of getting PTSD than other aircraft pilots.
5.1547456,-1.9758588,1.7859538000000001,1.8711919,0,1,0,0,Offshoring is a good idea,Living standards decline and is just one example of the cons of offshore outsourcing.,Living standards decline and is not just one example of the cons of offshore outsourcing.
-0.8712466,0.47037673,0.9840075999999999,0.7600937,1,0,1,1,Evolution has Disproved Creationism,Creationism has been dispproved because of the evidence of fossils.,Creationism doesn't have been dispproved because of the evidence of fossils.
-1.1006982,0.11301524,0.732808,0.42954123,1,0,0,0,Evolution has Disproved Creationism,Creationism has theoretical answers to questions evolution can't answer.,Creationism has theoretical answers to questions can answer.
-0.92135626,0.36624354,0.59271246,0.34311134,1,0,1,1,Evolution has Disproved Creationism,"There is no empirical evidence supporting Creationism, whereas all evidence supports abiogenesis and evolution.","There is not no empirical evidence supporting Creationism, whereas all evidence supports abiogenesis and evolution."
1.8714732,0.4492805,1.1952863,1.6184473,0,1,1,1,Anarchism is a valuable political ideology,Community action is a more powerful tool than the state for providing goods.,Community action is not a more powerful tool than the state for providing goods.
7.3320913,-3.74115,1.5909355,1.9566019000000001,0,1,0,0,Voting should be compulsory in the UK,"If people are forced to vote, they will not have the information needed to vote intelligently.","If people are forced to vote, they will have the information needed to vote intelligently."
-3.835525,2.5994002999999997,0.10493803,0.04967624,1,0,0,0,Voting should be compulsory in the UK,Democracy is based on the freedom to vote or not.,Democracy is based on the freedom to vote or .
5.4870124,-1.1932527,1.7576697000000001,1.9479606,0,1,0,0,Voting should be compulsory in the UK,Voting should be neither rewarded or punished.,Voting should not be neither rewarded or punished.
5.1593480000000005,-1.6879520000000001,0.9296299000000001,1.9458137999999998,0,1,0,0,Voting should be compulsory in the UK,You can persuade to vote but you can't force someone to do it.,You can persuade to vote but can force someone to do it.
9.482928,-9.231486,1.9342074,1.9397204,0,1,0,0,Users of extremist websites should be punished,Criminalisation creates more problems than it solves,Criminalisation creates less problems than it solves
2.983883,-1.4339913999999998,1.5929898,1.7950914,0,1,0,0,Children should not be allowed to inherit vast wealth as this damages them and society,"Who decides how much is too much, and on what basis? ","Who decides how little is too much, and on what basis?"
2.4315463999999998,-1.6682036,1.3245042999999999,1.6560825000000001,0,1,0,0,Children should not be allowed to inherit vast wealth as this damages them and society,Society can never ensure that all children start on an 'equal footing' and why would it want to?,Society can not never ensure that all children start on an 'equal footing' and why would it want to?
-3.3252172,3.2525277000000004,0.17469102,0.10711019999999999,1,0,0,0,Children should not be allowed to inherit vast wealth as this damages them and society,Children who inherit riches are in a sense demotivated and as a result damaging towards society.,Children who inherit riches are not in a sense demotivated and as a result damaging towards society.
-2.5530944,2.684514,0.21353316,0.19981003,1,0,1,1,Children should not be allowed to inherit vast wealth as this damages them and society,"The more money you have, the less spiritual you are.","The less money you have, the less spiritual you are."
0.8148325,0.58840376,1.0552924,1.6127312,0,1,1,1,Children should not be allowed to inherit vast wealth as this damages them and society,Having too much money prevents you from growing spiritually.,Having too little money prevents you from growing spiritually.
-2.8033197,4.0895042,0.49543518,0.33593714,1,0,1,1,The UK Should Leave the European Union,No chance of changing from the Pound to the Euro,No chance of changing from the Pound not to the Euro
-3.9051112999999997,4.5094423,0.22536147,0.09164941,1,0,1,1,The UK Should Leave the European Union,UK will be disentangled from EU affairs,UK will not be disentangled from EU affairs
-3.5405297,4.310813400000001,0.15587401,0.007856905,1,0,1,1,The UK Should Leave the European Union,UK will not be entangled,UK will be entangled
-3.3174956,2.1732397,0.01483655,0.011418461999999999,1,0,1,1,Keep the Sabbath as a Day of Rest,A shared day when there is no commercial activity encourages family life and recreation ,A shared day when there is not no commercial activity encourages family life and recreation
2.7345188,1.2333595,1.3104673999999998,1.3659661,0,1,1,1,Send Yanukovych to The Hague,Yanukovych committed crimes against humanity,Yanukovych committed crimes for humanity
1.8441609,1.4060188999999998,1.1883986,1.6709494999999999,0,1,1,1,Send Yanukovych to The Hague,Yanukovych crimes are against humanity.,Yanukovych crimes are not against humanity.
-4.208698,2.8327557999999997,0.004043758,0.0006771087599999999,1,0,1,1,It should be allowed to have military recruitment in schools,"If a high school is accepting state funding, the should allow military recruiters in schools at least once per year.","If a high school is not accepting state funding, the should allow military recruiters in schools at least once per year."
-4.1617584,2.9022799,0.0023536086,0.0016102791,1,0,1,1,Parents should be allowed to genetically screen foetuses for heritable diseases,"Parents in liberal societies have a duty to minimize avoidable suffering, so parents should be allowed to genetically screen fetuses. ","Parents in liberal societies don't have a duty to minimize avoidable suffering, so parents should be allowed to genetically screen fetuses."
-4.355522000000001,2.9749236,0.0013994575,0.0006008148,1,0,1,1,Parents should be allowed to genetically screen foetuses for heritable diseases,Genetic testing ensures the best quality of life for children vulnerable to heritable diseases,Genetic testing ensures the best quality of life for children vulnerable not to heritable diseases
0.20742433,-0.09043043,0.47864944,0.7833876999999999,0,1,1,1,Deny Organs to Non-Donors,What if a doctor decides to 'let you go' to get an organ?,What if a doctor decides not to 'let you go' to get an organ?
3.5456227999999994,-0.86785233,1.4956343,1.5369864,0,1,0,0,Domestic intelligence agencies have a legitimate role to play in democracy,Citizens have a right to privacy against the government.,Citizens don't have a right to privacy against the government.
5.1237183,-0.8111434000000001,1.6126797,1.7441205000000002,0,1,0,0,Labels on food must be mandated to encourage people to eat better,Food labeling allows companies to deceive consumers,Food labeling disallow companies to deceive consumers
2.4687853,0.6447183000000001,1.3386579,1.8475578000000001,0,1,1,1,Labels on food must be mandated to encourage people to eat better,"When companies label their foods, consumers have an easier time finding foods that help them meet their goals.","When companies label their foods, consumers don't have an easier time finding foods that help them meet their goals."
5.618393,-1.2317194,1.6650387999999998,1.6832155,0,1,0,0,Labels on food must be mandated to encourage people to eat better,Food labeling introduces unfair prejudice against certain products,Food labeling introduces unfair prejudice for certain products
4.117769,-0.6772541,1.5579246999999998,1.8754778000000003,0,1,0,0,Labels on food must be mandated to encourage people to eat better,Nutrition labeling on packages can encourage consumers to buy certain types of foods over others.,Nutrition labeling on packages can not encourage consumers to buy certain types of foods over others.
2.3809435000000003,0.83515835,1.1915066,1.4016676000000001,0,1,1,1,Macs are better than PCs,Macs are more performance than pc's,Macs are not more performance than pc's
-2.2531903,0.77641284,0.26335377,0.25491620000000004,1,0,1,1,Macs are better than PCs,Consumers enjoy the reduced number of restarts on the Mac OS X when compared to the latest Windows version,Consumers enjoy the increase number of restarts on the Mac OS X when compared to the latest Windows version
6.0166345,-4.579871,1.9836147000000002,1.9855813999999998,0,1,0,0,Adding artificial happy endings to a story completely ruins it,A good ending is good for morale.,A bad ending is good for morale.
5.6588426,-2.0743139,1.7907015,1.8578689,0,1,0,0,Men are the key to family planning in Uganda,Controlling sexuality in family planning is wrong,Controlling sexuality in family planning is not wrong
3.5405822,-4.5661592,1.5011861,1.5499207,0,1,1,1,Remove the requirement for Catholic Priests to take a vow of celibacy,There is no longer any reason to maintain celibacy of priests.,There is not no longer any reason to maintain celibacy of priests.
1.1307441999999999,-1.2839991000000002,1.1608357,1.7136234000000001,0,1,1,1,Remove the requirement for Catholic Priests to take a vow of celibacy,"Clerical rape of children is, in part, due to the celibacy of priests and must change","Clerical rape of children is not , in part, due to the celibacy of priests and must change"
6.1080775,-6.848669999999999,1.4557171,1.473905,0,1,1,1,Remove the requirement for Catholic Priests to take a vow of celibacy,"If priests were not forced to be celibate, the issue of child rate would not be as widespread.","If priests were forced to be celibate, the issue of child rate would not be as widespread."
2.3841162000000002,-2.7977833999999997,1.3177793,1.5401788,0,1,1,1,Remove the requirement for Catholic Priests to take a vow of celibacy,One of the reasons clerical child rape has happened is due to priests being forced to remain celibate.,One of the reasons clerical child rape doesn't have happened is due to priests being forced to remain celibate.
6.401258,-1.7650254,1.8399131999999998,1.9066205000000003,0,1,0,0,Homework is beneficial,There is no evidence that homework makes a difference for young children.,There is not no evidence that homework makes a difference for young children.
6.0965742999999994,-1.4490664,1.7941155,1.8376188000000002,0,1,0,0,Homework is beneficial,Too much homework can be harmful,Too little homework can be harmful
5.002667,-0.8002873,1.6399894,1.650145,0,1,0,0,Homework is beneficial,Too much homework is detrimental.,Too little homework is detrimental.
6.523112,-1.8500607,1.8658403000000001,1.9068801,0,1,0,0,Homework is beneficial,"Yes, kids need to balance out mental and physical exercise.","Yes, kids don't need to balance out mental and physical exercise."
5.5511384,-1.7144451,1.8301009999999998,1.8735819,0,1,0,0,Homework is beneficial,Kids need time to do many different kinds of activities. ,Kids don't need time to do many different kinds of activities.
6.350074299999999,-1.6369575,1.8561252000000001,1.9503005,0,1,0,0,Homework is beneficial,There needs to be a balance for kids between mental and physical stimulation.,There don't need to be a balance for kids between mental and physical stimulation.
6.085986,-1.5005978000000002,1.8161025000000002,1.9118203999999999,0,1,0,0,Homework is beneficial,Mental stimulation and physical exercise need to have the proper balance in children.,Mental stimulation and physical exercise don't need to have the proper balance in children.
-3.9160516000000003,3.4034949999999995,0.025328577,0.007373154,1,0,0,0,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",4. Gov is better suited than charities.,4. Gov is not better suited than charities.
-0.6395973,1.4627066999999998,0.53582335,0.11852503,1,0,0,0,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government can handle things better than charities,The government can not handle things better than charities
2.5191462000000002,-1.019924,1.4966198999999998,1.9487787,0,1,1,1,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government","What the governmental machine can’t, society through charities can","What the governmental machine ca , society through charities can"
3.150692,-0.62327474,1.3710177,1.5564746,0,1,1,1,The ICC is not an effective deterrent,"As the ICC intentionally limits its prosecutions to group leaders, many of those who actually commit atrocities need have no fear of prosecution","As the ICC intentionally limits its prosecutions not to group leaders, many of those who actually commit atrocities need have no fear of prosecution"
-4.714556,5.8497443,0.0045393705,0.0033678412,1,0,1,1,The music that glorifies violence against women should be banned,Music depicting violence against women discourages respect of women in men and women.,Music depicting violence for women discourages respect of women in men and women.
6.696817,-2.738644,1.8769206000000003,1.9075671000000003,0,1,1,1,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","Small churches, already struggling to survive, would be further endangered by a new tax burden. ","Small churches, already struggling not to survive, would be further endangered by a new tax burden."
6.3041596,-2.2071172999999997,1.8247997999999999,1.8912968999999997,0,1,1,1,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Small churches who are struggling would be put at risk by the tax burden.,Small churches who are not struggling would be put at risk by the tax burden.
2.9516419999999997,1.1123086000000002,1.311194,1.8567235,0,1,0,0,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","American taxpayers are supporting the extravagant lifestyles of wealthy pastors, whose lavish ""megachurches"" accumulate millions of tax-free dollars every year. ","American taxpayers are not supporting the extravagant lifestyles of wealthy pastors, whose lavish ""megachurches"" accumulate millions of tax-free dollars every year."
4.912086,-1.2574579,1.8161262999999999,1.9156107,0,1,1,1,The penny should stay in circulation,A penny can be used for decades and is more cost-efficient to produce than a nickel,A penny can not be used for decades and is more cost-efficient to produce than a nickel
6.1584744,-1.8226247,1.8594306,1.9184026,0,1,0,0,The penny should stay in circulation,The penny has practically no value and should be taken out of circulation just as other coins have been in US history,The penny doesn't have practically no value and should be taken out of circulation just as other coins have been in US history
1.7802223000000001,-1.3849088,0.8475259,1.579919,0,1,1,1,Workers in the Transport Sectors Should Be Banned From Going On Strike,Workers rights can still be protected,Workers rights can not still be protected
2.4438696,-0.8166392,0.82611454,0.95356125,0,1,0,0,Workers in the Transport Sectors Should Be Banned From Going On Strike,Strikes are unique means to attain leverage and their benefits weight more than their harms ,Strikes are not unique means to attain leverage and their benefits weight more than their harms
2.4193512999999998,-1.4710729999999999,0.79908854,1.2625316,0,1,0,0,Workers in the Transport Sectors Should Be Banned From Going On Strike,There are better ways to deal with strikes than putting people in Jail  ,There are not better ways to deal with strikes than putting people in Jail  
1.4904118999999998,0.4405719,0.875073,0.89153695,0,1,1,1,Workers in the Transport Sectors Should Be Banned From Going On Strike,Unions abuse the right to strike to extort from their employers.,Unions abuse the right not to strike to extort from their employers.
-4.4472833,3.1351836,0.005413294,0.0042120814000000005,1,0,1,1,The use of atomic bombs against Hiroshima and Nagasaki was justified,The cost of dropping the atomic bombs was much less than continuing to fight a costly war. ,The cost of dropping the atomic bombs was not much less than continuing to fight a costly war.
-2.1201618,1.3527712,0.2795781,0.0154572725,1,0,1,1,The use of atomic bombs against Hiroshima and Nagasaki was justified,Continuing the war was draining the countries resources making it necessary to end it by dropping the atomic bombs. ,Continuing the war was not draining the countries resources making it necessary to end it by dropping the atomic bombs.
-2.5876837000000004,1.3309354,0.12749243,0.0025131106,1,0,1,1,The use of atomic bombs against Hiroshima and Nagasaki was justified,the continuation of the war without the nuclear bomb would have been much costlier,the continuation of the war with the nuclear bomb would have been much costlier
-4.038157,3.0952167999999998,0.05487287,0.030885397999999998,1,0,0,0,The use of atomic bombs against Hiroshima and Nagasaki was justified,"Not only was the bombing illegal, it was morally wrong!"," only was the bombing illegal, it was morally wrong!"
6.5218706,-4.9416986,1.8757888999999999,1.9132967,0,1,0,0,Oil Companies Should Not Be Allowed To Drill Offshore,The negative impact on the environment by oil company offshore drilling should be addressed.,The positive impact on the environment by oil company offshore drilling should be addressed.
6.7612147,-2.555429,1.9027555,1.9659487,0,1,0,0,Open primaries are the most effective method of selecting candidates for elections,Lobbyists will increase their activity if open primaries exist.,Lobbyists will not increase their activity if open primaries exist.
-4.0816665,3.0063124,0.08163875,0.00811702,1,0,1,1,Open primaries are the most effective method of selecting candidates for elections,Open primaries make it so that voters aren't locked into single party stance voting.,Open primaries make it so that voters are locked into single party stance voting.
-4.4512243,3.0902580000000004,0.028496027,0.009631932,1,0,0,0,Take a visit the Yasukuni Shrine,"War criminals should not be honored, even after they're dead.","War criminals should be honored, even after they're dead."
-2.2584672,3.2966347000000003,0.45875645,0.33740973,1,0,1,1,Gambling must be banned,Casinos are often used to mask criminal activity,Casinos are not often used to mask criminal activity
6.545158,-7.711251299999999,1.6548095,1.6951303,0,1,0,0,Gambling must be banned,Trying to ban gambling is a waste of time.,Trying not to ban gambling is a waste of time.
-3.1766415,3.0569816000000003,0.042412995999999994,0.038939297000000005,1,0,1,1,Gambling must be banned,It is difficult for someone to stop gambling and it harms an individual psychologically.,It is not difficult for someone to stop gambling and it harms an individual psychologically.
-4.4409056,5.047984,0.06210953,0.0430367,1,0,1,1,Gambling must be banned,Online gambling has increased the incidence of gambling addiction,Online gambling doesn't have increased the incidence of gambling addiction
6.476362,-6.6524715,1.5952983,1.7506869999999999,0,1,0,0,Religious symbols in public buildings must be banned,"If you ban one thing, you have to ban lots of things.","If you ban one thing, you don't have to ban lots of things."
2.6266147999999996,-2.8949177,1.3191495,1.9424427,0,1,0,0,Religious symbols in public buildings must be banned,Banning religious symbols in public could lead to the banning of public political affiliation symbols.,Banning religious symbols in public could not lead to the banning of public political affiliation symbols.
8.074327,-7.926138000000001,1.7120076000000002,1.8477964,0,1,0,0,Religious symbols in public buildings must be banned,Banning religious symbols is just a way of unfairly targeting people.,Banning religious symbols is not just a way of unfairly targeting people.
3.5758953,-4.1707754,1.0109454,1.5976290000000002,0,1,1,1,Religious symbols in public buildings must be banned,"When you have religious symbols in schools, there will be problems.","When you don't have religious symbols in schools, there will be problems."
5.590564700000001,-1.9593483,1.8637042000000001,1.8815209,0,1,0,0,Inheritance tax should be raised to 100% for everyone born in the UK,What makes you think that money would be wisely spent?,What makes you think that money would not be wisely spent?
7.184765,-5.8375715999999995,1.8650415,1.8678113,0,1,0,0,An international ban should be placed on the export of nuclear reactor technology,"all countries are entitled to self defense with nuclear weapons, even when they do not have the capacity to carry conventional weapons","all countries are entitled to self defense with nuclear weapons, even when they do have the capacity to carry conventional weapons"
-2.7969484000000002,2.5257937999999998,0.11291957,0.10715383,1,0,1,1,An international ban should be placed on the export of nuclear reactor technology,"[Iran specific] Others, particularly Israel, would act if the United States did not","[Iran specific] Others, particularly Israel, would act if the United States did "
-4.104364,2.9958897,0.23884629999999998,0.2014243,1,0,1,1,Have no elections rather than sham elections,Not having any elections is honest., having any elections is honest.
-4.449879,4.0362849999999995,0.025541604,0.0071822405,1,0,1,1,Have no elections rather than sham elections,At least no elections would be more honest,At least no elections would not be more honest
4.3015504,-1.3253083,1.3065790000000002,1.6030296,0,1,0,0,Have no elections rather than sham elections,Sham elections do not mean the elections have no influence or impact. ,Sham elections do mean the elections have no influence or impact.
5.358933,-2.435722,1.7382927,1.815,0,1,0,0,Have no elections rather than sham elections,Just because an election is fake does not mean it will not have an impact.,Just because an election is fake does mean it will not have an impact.
5.116869400000001,-2.7105181000000003,1.6275289,1.6940074,0,1,0,0,Have no elections rather than sham elections,Fake elections are still a demonstration of the peoples desires.,Fake elections are not still a demonstration of the peoples desires.
-4.0079274,2.4682236,0.017176867,0.0008491277699999998,1,0,0,0,Polls are accurate predictors of election results,"Voting is an exercise of freedom, not predetermination.","Voting is an exercise of freedom, predetermination."
2.134912,-0.13350475,1.2312405,1.6001733999999999,0,1,1,1,France is right to intervene in Mali,Because the turmoil besieged the state other parties took it upon themselves to lend a helping hand.,Because the turmoil besieged the state other parties took it upon themselves not to lend a helping hand.
4.467146400000001,-0.43806540000000005,1.6576304,1.7795081000000001,0,1,1,1,Hillary Clinton would make a better president for America,Hillary Clinton would have stood up to the banking industry whereas Barack Obama has not.,Hillary Clinton would have stood up to the banking industry whereas Barack Obama has .
-3.115004,3.0995321,0.060699403,0.013148665,1,0,1,1,Online gambling has to be banned,You should not gamble because it is bad.,You should gamble because it is bad.
-0.73344356,0.7200156,0.15519834,0.019049764,1,0,0,0,Online gambling has to be banned,Government officials only oppose online gambling because it is not taxed.,Government officials only oppose online gambling because it is taxed.
1.9320031000000002,-0.7076331,1.1696203,1.6074369,0,1,1,1,Atheist countries are more benevolent,"Norway is 70%  atheist, but is still the world's best place to live.","Norway is not 70%  atheist, but is still the world's best place to live."
-0.05076287,0.9171046,0.35444713,0.28221667,1,0,1,1,Atheist countries are more benevolent,"Norway listed as the best place to live, but it is full of atheists. ","Norway listed as the best place not to live, but it is full of atheists."
1.8397918000000002,-0.87049395,1.3297222,1.6674898,0,1,1,1,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Killing of sharks will be decreased if the demand for shark fins is reduced.,Killing of sharks will not be decreased if the demand for shark fins is reduced.
7.798317,-8.534706,1.8542968999999998,1.8682983,0,1,0,0,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Banning Shark's fin soup will only put it on the black market,Banning Shark's fin soup will not only put it on the black market
5.17034,-1.8900765,1.7725205000000002,1.9525150000000002,0,1,0,0,Governments Should Put Wealth Redistribution Ahead Of Wealth Creation,Redistribution is a moral anathema.,Redistribution is not a moral anathema.
5.6266775,-4.5980906,1.8422589,1.8880703,0,1,1,1,"Use of goal line technology in football is overdue, and can only lead to benefits.",The benefits far outweigh the costs of not using the technology,The benefits far outweigh the costs of using the technology
-2.7118154,2.414701,0.41184837,0.006836772,1,0,1,1,The ICC should have its own enforcement arm,With ICC Enforcement we would have more violators brought to trial.,With ICC Enforcement we would not have more violators brought to trial.
2.677857,-0.5533916,1.4313331,1.64463,0,1,1,1,The ICC should have its own enforcement arm,The number of defendants and ICC Enforcement are related.,The number of defendants and ICC Enforcement are not related.
-1.3575051,2.1222472000000003,0.38634509999999994,0.03509587,1,0,1,1,The threat of Climate Change is exaggerated,Human-caused global warming is changing weather systems and making heat waves and droughts more intense and more frequent. ,Human-caused global warming is not changing weather systems and making heat waves and droughts more intense and more frequent.
8.474216,-8.495822,1.6968528999999999,1.7607901000000001,0,1,0,0,The threat of Climate Change is exaggerated,"Earth's climate has always warmed and cooled, and the 20th century rise in global temperature is within the bounds of natural temperature fluctuations over the past 3,000 years. ","Earth's climate doesn't have always warmed and cooled, and the 20th century rise in global temperature is within the bounds of natural temperature fluctuations over the past 3,000 years."
-0.75507194,1.8872662,0.4648996,0.38657016,1,0,1,1,The threat of Climate Change is exaggerated,Global warming caused by human-produced greenhouse gases is causing the Arctic ice cap to melt at an increasing rate. ,Global warming caused by human-produced greenhouse gases is not causing the Arctic ice cap to melt at an increasing rate.
1.5924994,-2.1260686,1.0145936,1.6931205000000003,0,1,0,0,The threat of Climate Change is exaggerated,Predictions of accelerating human-caused climate change are based upon computerized climate models that are inadequate and incorrect. ,Predictions of accelerating human-caused climate change are not based upon computerized climate models that are inadequate and incorrect.
-0.4133107,-1.0073811,0.8340816999999999,0.9595332000000001,0,1,0,0,The threat of Climate Change is exaggerated,Computerized climate models could be misleading when it comes to the predictions of  accelerating human-caused climate change.,Computerized climate models could not be misleading when it comes to the predictions of  accelerating human-caused climate change.
-2.4897335,3.746789,0.20605469,0.17586482,1,0,1,1,The threat of Climate Change is exaggerated,The specific type of CO2 that is increasing in earth's atmosphere can be directly connected to human activity. ,The specific type of CO2 that is not increasing in earth's atmosphere can be directly connected to human activity.
6.912575,-6.1604985999999995,1.7207736,1.7781396,0,1,0,0,The threat of Climate Change is exaggerated,"Sea levels have been steadily rising for thousands of years, and the increase has nothing to do with humans. ","Sea levels don't have been steadily rising for thousands of years, and the increase has nothing to do with humans."
-0.76805216,1.3193503999999998,0.49125463,0.38202137,1,0,1,1,The threat of Climate Change is exaggerated,Overwhelming scientific consensus says human activity is primarily responsible for global climate change.,Overwhelming scientific consensus says human activity is not primarily responsible for global climate change.
-0.01971236,0.94827145,0.6472754,0.30362183,1,0,1,1,The threat of Climate Change is exaggerated,"Dramatic changes in precipitation, such as heavier storms and less snow, are another sign that humans are causing global climate change. ","Dramatic changes in precipitation, such as heavier storms and more snow, are another sign that humans are causing global climate change."
6.163621,-4.614073,1.6881738000000002,1.7813897,0,1,0,0,The northern Ireland would be better off if united with the Republic of Ireland,Civil war will result between Irish factions if unity occurs. ,Civil war will not result between Irish factions if unity occurs.
4.535784,-1.0248959,1.6604903000000002,1.7919147000000002,0,1,0,0,"We must be a libertarian; right or left, right or wrong","Libertarianism is a movement led by people who have no ideas on how to fix things, but criticize those that do.","Libertarianism is not a movement led by people who have no ideas on how to fix things, but criticize those that do."
-3.9357555,3.3234806000000003,0.07600355,0.07336485400000001,1,0,1,1,Israel should return to its pre-1967 borders,Establishing the borders as they were  prior to 1967 would cease violence in Israel.,Establishing the borders as they were not  prior to 1967 would cease violence in Israel.
5.0483685,-1.5845615,1.3947027,1.9478418999999998,0,1,0,0,There is life on other planets,Can't be proven,Can't be can be proven
-3.8013383999999997,2.6189259999999996,0.06496805,0.0038060546000000003,1,0,1,1,There is life on other planets,are we lonely in this huge universe?, are not we lonely in this huge universe?
2.4493694,0.80986726,1.1897886,1.7007773000000002,0,1,0,0,There is life on other planets,Why have other life forces not made themselves known?,Why have other life forces made themselves known?
-0.8410926999999999,1.0183806,0.29852182,0.28097022,1,0,1,1,It does matter where you go to university or college,Some universities are more prestigious than others.,Some universities are not more prestigious than others.
3.584338,-1.2428373,1.4283137,1.6880993999999998,0,1,0,0,Danish newspapers should not have published cartoons depicting the Prophet Mohammed,"In a democratic society, even religious norms can be questioned.","In a democratic society, even religious norms can not be questioned."
-3.1355944,3.2033186000000002,0.063856125,0.007654071,1,0,0,0,The Illegality Of Recreational Drugs Does More Harm Than Good,"The government must not endorse the use of drugs, which are dangerous.","The government must endorse the use of drugs, which are dangerous."
-1.3192506000000002,1.4706620000000001,0.40202832,0.37639737,1,0,0,0,We should drop the sanctions against Cuba.,Cuba deserves sanctions,Cuba deserve no sanctions
2.504836,-2.7699807,1.3211258999999997,1.7344341,0,1,1,1,We should drop the sanctions against Cuba.,"The people of Cuba are the victims of the embargo, opposed the intended target of the government.","The people of Cuba are not the victims of the embargo, opposed the intended target of the government."
1.1135256000000002,0.13366967,1.0554017,1.721862,0,1,1,1,We should drop the sanctions against Cuba.,Cuban citizens are paying the price for their government's actions.,Cuban citizens are not paying the price for their government's actions.
4.756039,-3.8434574999999995,1.4986101,1.5472424,0,1,1,1,We should drop the sanctions against Cuba.,If sanctions were lifted trade benefits would flow to all parties to trade.,If sanctions were not lifted trade benefits would flow to all parties to trade.
3.2196894,-2.8366275,1.3700874,1.6173072,0,1,1,1,We should drop the sanctions against Cuba.,The Cuban government is unaffected by the sanctions.,The Cuban government is not unaffected by the sanctions.
1.4909042,0.38413376,1.0794603999999999,1.4687068,0,1,1,1,We should drop the sanctions against Cuba.,The United States should end the Cuba embargo because its 50-year policy has failed to achieve its goals. ,The United States should not end the Cuba embargo because its 50-year policy has failed to achieve its goals.
3.2756217,-1.7740666,1.3126266000000002,1.3756776000000002,0,1,1,1,We should drop the sanctions against Cuba.,After 50 years the Cuba embargo has shown no results so the US should end it.,After 50 years the Cuba embargo doesn't have shown no results so the US should end it.
5.484058999999999,-5.0061774,1.6550064999999998,1.8522714,0,1,1,1,We should drop the sanctions against Cuba.,"The embargo prevents the people of Cuba from joining the digital age by cutting them off from technology, and restricts the electronic flow of information to the island. ","The embargo prevents the people of Cuba from joining the digital age by cutting them off from technology, and restricts the electronic flow of information not to the island."
-1.8905207999999998,2.0983862999999996,0.33801925,0.27240998,1,0,0,0,We should drop the sanctions against Cuba.,Ending the embargo before the Cuban government meets the conditions specified by US law would make the United States look weak. ,Ending the embargo before the Cuban government meets the conditions specified by US law would not make the United States look weak.
-1.8422738,2.380785,0.30081934,0.17151229999999998,1,0,0,0,We should drop the sanctions against Cuba.,Cuba is knows to sponsor terrorism so sanctions are appropriate.,Cuba is not knows to sponsor terrorism so sanctions are appropriate.
2.9539902000000002,-3.5950830000000003,1.4117274,1.8063421999999998,0,1,1,1,We should drop the sanctions against Cuba.,Lifting the embargo would put pressure on Cuba to address problems that it had previously blamed on US sanctions. ,Lifting the embargo would not put pressure on Cuba to address problems that it had previously blamed on US sanctions.
2.6769326,-1.4513688999999999,1.2600930000000001,1.601807,0,1,1,1,We should drop the sanctions against Cuba.,Free trade in lieu of embargo can promote Cuban democracy.,Free trade in lieu of embargo can not promote Cuban democracy.
3.7086476999999998,-3.3351657,1.4723883,1.8971113999999998,0,1,1,1,We should drop the sanctions against Cuba.,"Instead of embargo, free trade will promote democracy in Cuba.","Instead of embargo, free trade will not promote democracy in Cuba."
